vote_id,member_id,position,country_code,ep_group,source
3718,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3718,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3719,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3719,53,FOR,DNK,Group of the European People's Party (Christian Democrats),votewatch
3719,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3719,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3719,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3719,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3719,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3719,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3719,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3719,611,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3719,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3719,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3719,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3719,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3720,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3720,53,ABSTENTION,DNK,Group of the European People's Party (Christian Democrats),votewatch
3720,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3720,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3720,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3720,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3720,550,ABSTENTION,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3720,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3720,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3720,611,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3720,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3720,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3720,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3721,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3721,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3721,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3721,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3721,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3721,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3721,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3721,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3721,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3721,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3721,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3721,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3722,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3722,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3722,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3722,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3722,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3722,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3722,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3722,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3722,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3722,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3722,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3722,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3723,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3723,53,FOR,DNK,Group of the European People's Party (Christian Democrats),votewatch
3723,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3723,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3723,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3723,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3723,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3723,555,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
3723,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3723,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3723,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3723,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3723,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3723,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3724,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3724,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3724,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3724,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3724,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3724,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
3724,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3724,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3724,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3724,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3724,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3724,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3724,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3724,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3725,27,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
3725,53,FOR,DNK,Group of the European People's Party (Christian Democrats),votewatch
3725,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3725,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3725,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3725,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3725,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3725,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3725,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3725,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3725,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3725,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3725,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3725,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3725,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3726,27,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
3726,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3726,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3726,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3726,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3726,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3726,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
3726,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3726,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3726,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3726,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3726,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3726,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3726,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3727,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3727,53,FOR,DNK,Group of the European People's Party (Christian Democrats),votewatch
3727,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3727,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3727,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3727,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3727,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3727,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3727,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3727,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3727,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3727,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3727,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3727,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3727,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3728,27,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
3728,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3728,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3728,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3728,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3728,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3728,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
3728,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3728,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3728,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3728,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3728,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3728,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3728,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3728,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3729,53,FOR,DNK,Group of the European People's Party (Christian Democrats),votewatch
3729,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3729,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3729,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3729,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3729,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
3729,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3729,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3729,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3729,611,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3729,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3729,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3729,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3729,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3730,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3730,53,FOR,DNK,Group of the European People's Party (Christian Democrats),votewatch
3730,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3730,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3730,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3730,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3730,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3730,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3730,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3730,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3730,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3730,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3730,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3730,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3730,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3731,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3731,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3731,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3731,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3731,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3731,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3731,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3731,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3731,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3731,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3731,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3731,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3731,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3731,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3731,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3732,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3732,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3732,116,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3732,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3732,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3732,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3732,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3732,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3732,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3732,576,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3732,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3732,654,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3732,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3732,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3732,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3733,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3733,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3733,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3733,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3733,321,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3733,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3733,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
3733,550,ABSTENTION,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3733,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3733,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3733,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3733,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3733,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3733,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3733,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3734,27,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
3734,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3734,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3734,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3734,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3734,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3734,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3734,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3734,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3734,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3734,611,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3734,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3734,672,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3734,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3734,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3735,27,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
3735,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3735,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3735,316,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3735,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3735,396,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3735,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
3735,550,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3735,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3735,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3735,611,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3735,654,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3735,672,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3735,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3735,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3736,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3736,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3736,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3736,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3736,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3736,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3736,446,AGAINST,DNK,Europe of freedom and democracy Group,votewatch
3736,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3736,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3736,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3736,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3736,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3736,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3736,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3736,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3737,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3737,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3737,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3737,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3737,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3737,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
3737,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3737,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3737,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3737,611,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3737,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3737,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3737,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3738,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3738,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3738,116,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3738,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3738,321,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3738,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3738,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3738,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3738,555,FOR,DNK,European Conservatives and Reformists Group,votewatch
3738,576,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3738,611,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3738,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3738,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3738,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3738,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3739,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3739,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3739,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3739,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3739,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3739,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3739,446,FOR,DNK,Europe of freedom and democracy Group,votewatch
3739,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3739,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3739,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3739,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3739,654,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3739,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3739,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3739,849,DID_NOT_VOTE,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3740,27,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
3740,53,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
3740,116,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3740,316,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3740,321,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3740,396,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3740,446,ABSTENTION,DNK,Europe of freedom and democracy Group,votewatch
3740,550,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
3740,555,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
3740,576,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3740,611,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
3740,672,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
3740,846,DID_NOT_VOTE,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
