vote_id,member_id,position,country_code,ep_group,source
2603,124880,FOR,DNK,,votewatch
2603,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2603,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2604,28161,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
2604,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2604,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2604,124878,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2604,122885,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2604,124876,AGAINST,DNK,Non-attached Members,votewatch
2604,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2604,96663,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2604,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2604,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2604,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2604,124880,AGAINST,DNK,,votewatch
2604,124875,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2604,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2605,28161,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
2605,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2605,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2605,124878,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2605,122885,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2605,124876,AGAINST,DNK,Non-attached Members,votewatch
2605,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2605,96663,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2605,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2605,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2605,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2605,124880,AGAINST,DNK,,votewatch
2605,124875,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2605,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2606,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2606,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2606,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2606,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2606,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2606,124876,FOR,DNK,Non-attached Members,votewatch
2606,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2606,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2606,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2606,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2606,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2606,124880,AGAINST,DNK,,votewatch
2606,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2606,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2607,28161,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
2607,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2607,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2607,124878,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2607,122885,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2607,124876,AGAINST,DNK,Non-attached Members,votewatch
2607,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2607,96663,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2607,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2607,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2607,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2607,124880,AGAINST,DNK,,votewatch
2607,124875,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2607,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2608,28161,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
2608,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2608,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2608,124878,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2608,122885,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2608,124876,AGAINST,DNK,Non-attached Members,votewatch
2608,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2608,96663,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2608,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2608,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2608,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2608,124880,AGAINST,DNK,,votewatch
2608,124875,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2608,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2609,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2609,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2609,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2609,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2609,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2609,124876,FOR,DNK,Non-attached Members,votewatch
2609,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2609,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2609,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2609,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2609,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2609,124880,AGAINST,DNK,,votewatch
2609,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2609,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2610,28161,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
2610,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2610,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2610,124878,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2610,122885,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2610,124876,AGAINST,DNK,Non-attached Members,votewatch
2610,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2610,96663,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2610,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2610,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2610,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2610,124880,AGAINST,DNK,,votewatch
2610,124875,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2610,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2611,28161,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
2611,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2611,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2611,124878,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2611,122885,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2611,124876,AGAINST,DNK,Non-attached Members,votewatch
2611,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2611,96663,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2611,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2611,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2611,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2611,124880,AGAINST,DNK,,votewatch
2611,124875,ABSTENTION,DNK,European Conservatives and Reformists Group,votewatch
2611,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2612,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2612,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2612,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2612,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2612,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2612,124876,FOR,DNK,Non-attached Members,votewatch
2612,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2612,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2612,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2612,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2612,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2612,124880,AGAINST,DNK,,votewatch
2612,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2612,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2613,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2613,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2613,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2613,124878,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2613,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2613,124876,FOR,DNK,Non-attached Members,votewatch
2613,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2613,96663,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2613,124872,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2613,96710,FOR,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2613,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2613,124880,AGAINST,DNK,,votewatch
2613,124875,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2613,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2614,28161,ABSTENTION,DNK,Group of the Greens/European Free Alliance,votewatch
2614,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2614,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2614,124878,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2614,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2614,124876,AGAINST,DNK,Non-attached Members,votewatch
2614,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2614,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2614,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2614,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2614,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2614,124880,AGAINST,DNK,,votewatch
2614,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2614,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2615,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2615,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2615,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2615,124878,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2615,122885,ABSTENTION,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2615,124876,AGAINST,DNK,Non-attached Members,votewatch
2615,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2615,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2615,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2615,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2615,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2615,124880,AGAINST,DNK,,votewatch
2615,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2615,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2616,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2616,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2616,28154,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2616,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2616,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2616,124876,AGAINST,DNK,Non-attached Members,votewatch
2616,124870,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2616,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2616,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2616,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2616,37312,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2616,124880,AGAINST,DNK,,votewatch
2616,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2616,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2617,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2617,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2617,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2617,124878,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2617,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2617,124876,AGAINST,DNK,Non-attached Members,votewatch
2617,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2617,96663,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2617,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2617,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2617,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2617,124880,AGAINST,DNK,,votewatch
2617,124875,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2617,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2618,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2618,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2618,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2618,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2618,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2618,124876,AGAINST,DNK,Non-attached Members,votewatch
2618,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2618,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2618,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2618,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2618,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2618,124880,AGAINST,DNK,,votewatch
2618,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2618,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2619,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2619,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2619,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2619,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2619,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2619,124876,AGAINST,DNK,Non-attached Members,votewatch
2619,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2619,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2619,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2619,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2619,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2619,124880,AGAINST,DNK,,votewatch
2619,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2619,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2620,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2620,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2620,28154,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2620,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2620,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2620,124876,AGAINST,DNK,Non-attached Members,votewatch
2620,124870,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2620,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2620,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2620,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2620,37312,ABSTENTION,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2620,124880,AGAINST,DNK,,votewatch
2620,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2620,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2621,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2621,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2621,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2621,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2621,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2621,124876,AGAINST,DNK,Non-attached Members,votewatch
2621,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2621,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2621,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2621,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2621,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2621,124880,AGAINST,DNK,,votewatch
2621,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2621,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2622,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2622,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2622,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2622,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2622,124876,AGAINST,DNK,Non-attached Members,votewatch
2622,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2622,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2622,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2622,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2622,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2622,124880,AGAINST,DNK,,votewatch
2622,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2622,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2623,28161,AGAINST,DNK,Group of the Greens/European Free Alliance,votewatch
2623,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2623,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2623,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2623,122885,AGAINST,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2623,124876,FOR,DNK,Non-attached Members,votewatch
2623,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2623,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2623,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2623,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2623,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2623,124880,AGAINST,DNK,,votewatch
2623,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2623,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2624,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2624,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2624,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2624,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2624,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2624,124876,AGAINST,DNK,Non-attached Members,votewatch
2624,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2624,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2624,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2624,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2624,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2624,124880,AGAINST,DNK,,votewatch
2624,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2624,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2625,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2625,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2625,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2625,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2625,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2625,124876,AGAINST,DNK,Non-attached Members,votewatch
2625,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2625,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2625,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2625,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2625,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2625,124880,AGAINST,DNK,,votewatch
2625,124875,FOR,DNK,European Conservatives and Reformists Group,votewatch
2625,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2626,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2626,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2626,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2626,124878,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2626,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2626,124876,AGAINST,DNK,Non-attached Members,votewatch
2626,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2626,96663,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2626,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2626,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2626,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2626,124880,AGAINST,DNK,,votewatch
2626,124875,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2626,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2627,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2627,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2627,28154,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2627,124878,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2627,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2627,124876,AGAINST,DNK,Non-attached Members,votewatch
2627,124870,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2627,96663,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2627,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2627,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2627,37312,AGAINST,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2627,124880,AGAINST,DNK,,votewatch
2627,124875,AGAINST,DNK,European Conservatives and Reformists Group,votewatch
2627,96709,DID_NOT_VOTE,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2628,28161,FOR,DNK,Group of the Greens/European Free Alliance,votewatch
2628,96705,AGAINST,DNK,Group of the European People's Party (Christian Democrats),votewatch
2628,28154,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2628,124878,FOR,DNK,European Conservatives and Reformists Group,votewatch
2628,122885,FOR,DNK,Confederal Group of the European United Left - Nordic Green Left,votewatch
2628,124876,AGAINST,DNK,Non-attached Members,votewatch
2628,124870,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2628,96663,FOR,DNK,European Conservatives and Reformists Group,votewatch
2628,124872,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2628,96710,AGAINST,DNK,Group of the Alliance of Liberals and Democrats for Europe,votewatch
2628,37312,FOR,DNK,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,votewatch
2628,124880,AGAINST,DNK,,votewatch
