Unnamed: 0,typeid_x,afstemningid,aktørid,party,dato
585417,1,5598,64,Venstre,2006-06-02 09:00:00
585418,1,5598,657,Venstre,2006-06-02 09:00:00
585419,1,5598,141,Radikale Venstre,2006-06-02 09:00:00
585420,1,5598,217,Venstre,2006-06-02 09:00:00
585421,1,5598,194,Venstre,2006-06-02 09:00:00
585422,1,5598,651,Socialdemokratiet,2006-06-02 09:00:00
585423,1,5598,384,Socialdemokratiet,2006-06-02 09:00:00
585424,1,5598,646,Venstre,2006-06-02 09:00:00
585425,1,5598,951,Socialdemokratiet,2006-06-02 09:00:00
585426,1,5598,1880,Socialdemokratiet,2006-06-02 09:00:00
585427,1,5598,83,Det Konservative Folkeparti,2006-06-02 09:00:00
585428,1,5598,245,Liberal Alliance,2006-06-02 09:00:00
585429,1,5598,210,Venstre,2006-06-02 09:00:00
585430,1,5598,178,Venstre,2006-06-02 09:00:00
585431,1,5598,173,Venstre,2006-06-02 09:00:00
585432,1,5598,129,Venstre,2006-06-02 09:00:00
585433,1,5598,678,Socialdemokratiet,2006-06-02 09:00:00
585434,1,5598,47,Socialdemokratiet,2006-06-02 09:00:00
585435,1,5598,660,Venstre,2006-06-02 09:00:00
585436,2,5598,1234,Socialistisk Folkeparti,2006-06-02 09:00:00
585437,2,5598,1883,Socialistisk Folkeparti,2006-06-02 09:00:00
585438,1,5598,244,Socialdemokratiet,2006-06-02 09:00:00
585439,1,5598,70,Dansk Folkeparti,2006-06-02 09:00:00
585440,1,5598,1887,Det Konservative Folkeparti,2006-06-02 09:00:00
585441,2,5598,1444,Socialistisk Folkeparti,2006-06-02 09:00:00
585442,1,5598,7633,,2006-06-02 09:00:00
585443,1,5598,3085,Socialdemokratiet,2006-06-02 09:00:00
585444,1,5598,279,Venstre,2006-06-02 09:00:00
585445,1,5598,1249,Det Konservative Folkeparti,2006-06-02 09:00:00
585446,1,5598,3992,Socialdemokratiet,2006-06-02 09:00:00
585447,1,5598,649,Det Konservative Folkeparti,2006-06-02 09:00:00
585448,1,5598,193,Venstre,2006-06-02 09:00:00
585449,1,5598,1124,Venstre,2006-06-02 09:00:00
585450,1,5598,80,Venstre,2006-06-02 09:00:00
585451,1,5598,680,Radikale Venstre,2006-06-02 09:00:00
585452,1,5598,671,Radikale Venstre,2006-06-02 09:00:00
585453,1,5598,3090,Dansk Folkeparti,2006-06-02 09:00:00
585454,1,5598,132,Venstre,2006-06-02 09:00:00
585455,1,5598,264,Socialdemokratiet,2006-06-02 09:00:00
585456,2,5598,1744,Socialistisk Folkeparti,2006-06-02 09:00:00
585457,1,5598,84,Socialdemokratiet,2006-06-02 09:00:00
585458,1,5598,725,Venstre,2006-06-02 09:00:00
585459,1,5598,125,Venstre,2006-06-02 09:00:00
585460,1,5598,1757,Venstre,2006-06-02 09:00:00
585461,1,5598,1280,Socialdemokratiet,2006-06-02 09:00:00
585462,1,5598,1299,Det Konservative Folkeparti,2006-06-02 09:00:00
585463,1,5598,82,Danmarksdemokraterne,2006-06-02 09:00:00
585464,1,5598,48,Danmarksdemokraterne,2006-06-02 09:00:00
585465,1,5598,182,Danmarksdemokraterne,2006-06-02 09:00:00
585466,1,5598,3042,,2006-06-02 09:00:00
585467,1,5598,1478,Socialdemokratiet,2006-06-02 09:00:00
585468,2,5598,379,Socialistisk Folkeparti,2006-06-02 09:00:00
585469,1,5598,212,Venstre,2006-06-02 09:00:00
585470,1,5598,106,Radikale Venstre,2006-06-02 09:00:00
585471,1,5598,1916,Det Konservative Folkeparti,2006-06-02 09:00:00
585472,1,5598,116,Radikale Venstre,2006-06-02 09:00:00
585473,1,5599,1891,Socialdemokratiet,2006-06-02 09:00:00
585474,1,5599,164,Venstre,2006-06-02 09:00:00
585475,1,5599,8319,,2006-06-02 09:00:00
585476,1,5599,126,Venstre,2006-06-02 09:00:00
585477,1,5599,647,Venstre,2006-06-02 09:00:00
585478,1,5599,17,Socialdemokratiet,2006-06-02 09:00:00
585479,1,5599,650,Socialdemokratiet,2006-06-02 09:00:00
585480,2,5599,215,Enhedslisten,2006-06-02 09:00:00
585481,2,5599,1881,Radikale Venstre,2006-06-02 09:00:00
585482,1,5599,1778,Socialdemokratiet,2006-06-02 09:00:00
585483,2,5599,856,Enhedslisten,2006-06-02 09:00:00
585484,1,5599,149,Det Konservative Folkeparti,2006-06-02 09:00:00
585485,1,5599,71,Det Konservative Folkeparti,2006-06-02 09:00:00
585486,1,5599,1455,Socialdemokratiet,2006-06-02 09:00:00
585487,1,5599,49,Venstre,2006-06-02 09:00:00
585488,1,5599,1755,Dansk Folkeparti,2006-06-02 09:00:00
585489,1,5599,249,Socialdemokratiet,2006-06-02 09:00:00
585490,1,5599,220,Socialdemokratiet,2006-06-02 09:00:00
585491,1,5599,183,Danmarksdemokraterne,2006-06-02 09:00:00
585492,2,5599,198,Socialistisk Folkeparti,2006-06-02 09:00:00
585493,1,5599,648,Det Konservative Folkeparti,2006-06-02 09:00:00
585494,1,5599,94,Venstre,2006-06-02 09:00:00
585495,2,5599,1440,Radikale Venstre,2006-06-02 09:00:00
585496,1,5599,3084,Venstre,2006-06-02 09:00:00
585497,1,5599,259,Venstre,2006-06-02 09:00:00
585498,1,5599,124,Dansk Folkeparti,2006-06-02 09:00:00
585499,1,5599,664,Uden for folketingsgrupperne,2006-06-02 09:00:00
585500,1,5599,1618,Dansk Folkeparti,2006-06-02 09:00:00
585501,2,5599,171,Enhedslisten,2006-06-02 09:00:00
585502,2,5599,3088,Radikale Venstre,2006-06-02 09:00:00
585503,1,5599,216,Dansk Folkeparti,2006-06-02 09:00:00
585504,1,5599,211,Dansk Folkeparti,2006-06-02 09:00:00
585505,2,5599,654,Radikale Venstre,2006-06-02 09:00:00
585506,1,5599,133,Socialdemokratiet,2006-06-02 09:00:00
585507,1,5599,1805,Ny Alliance,2006-06-02 09:00:00
585508,1,5599,3089,Venstre,2006-06-02 09:00:00
585509,1,5599,131,Det Konservative Folkeparti,2006-06-02 09:00:00
585510,1,5599,34,Danmarksdemokraterne,2006-06-02 09:00:00
585511,1,5599,1172,Dansk Folkeparti,2006-06-02 09:00:00
585512,1,5599,119,Danmarksdemokraterne,2006-06-02 09:00:00
585513,1,5599,270,Venstre,2006-06-02 09:00:00
585514,1,5599,1047,Uden for folketingsgrupperne,2006-06-02 09:00:00
585515,1,5599,3996,Venstre,2006-06-02 09:00:00
585516,1,5599,1845,Venstre,2006-06-02 09:00:00
585517,2,5599,3087,Radikale Venstre,2006-06-02 09:00:00
585518,1,5599,1256,Socialdemokratiet,2006-06-02 09:00:00
585519,1,5599,197,Socialdemokratiet,2006-06-02 09:00:00
585520,1,5599,801,Socialdemokratiet,2006-06-02 09:00:00
585521,1,5599,7633,,2006-06-02 09:00:00
585522,2,5599,1444,Socialistisk Folkeparti,2006-06-02 09:00:00
585523,1,5599,1887,Det Konservative Folkeparti,2006-06-02 09:00:00
585524,1,5599,70,Dansk Folkeparti,2006-06-02 09:00:00
585525,1,5599,244,Socialdemokratiet,2006-06-02 09:00:00
585526,2,5599,2103,Venstre,2006-06-02 09:00:00
585527,2,5599,1883,Socialistisk Folkeparti,2006-06-02 09:00:00
585528,2,5599,1234,Socialistisk Folkeparti,2006-06-02 09:00:00
585529,2,5599,364,Venstre,2006-06-02 09:00:00
585530,1,5599,660,Venstre,2006-06-02 09:00:00
585531,1,5599,47,Socialdemokratiet,2006-06-02 09:00:00
585532,1,5599,678,Socialdemokratiet,2006-06-02 09:00:00
585533,1,5599,129,Venstre,2006-06-02 09:00:00
585534,1,5599,173,Venstre,2006-06-02 09:00:00
585535,1,5599,178,Venstre,2006-06-02 09:00:00
585536,1,5599,210,Venstre,2006-06-02 09:00:00
585537,1,5599,1378,Kristendemokraterne,2006-06-02 09:00:00
585538,1,5599,3081,Venstre,2006-06-02 09:00:00
585539,1,5599,1882,Det Konservative Folkeparti,2006-06-02 09:00:00
585540,1,5599,1777,Dansk Folkeparti,2006-06-02 09:00:00
585541,1,5599,235,Socialdemokratiet,2006-06-02 09:00:00
585542,1,5599,676,Dansk Folkeparti,2006-06-02 09:00:00
585543,1,5599,1431,Dansk Folkeparti,2006-06-02 09:00:00
585544,2,5599,3998,Socialistisk Folkeparti,2006-06-02 09:00:00
585545,1,5599,679,Socialdemokratiet,2006-06-02 09:00:00
585546,1,5599,64,Venstre,2006-06-02 09:00:00
585547,1,5599,657,Venstre,2006-06-02 09:00:00
585548,2,5599,141,Radikale Venstre,2006-06-02 09:00:00
585549,1,5599,217,Venstre,2006-06-02 09:00:00
585550,1,5599,194,Venstre,2006-06-02 09:00:00
585551,1,5599,651,Socialdemokratiet,2006-06-02 09:00:00
585552,1,5599,384,Socialdemokratiet,2006-06-02 09:00:00
585553,1,5599,646,Venstre,2006-06-02 09:00:00
585554,2,5599,951,Socialdemokratiet,2006-06-02 09:00:00
585555,1,5599,1880,Socialdemokratiet,2006-06-02 09:00:00
585556,1,5599,83,Det Konservative Folkeparti,2006-06-02 09:00:00
585557,1,5599,3085,Socialdemokratiet,2006-06-02 09:00:00
585558,1,5599,279,Venstre,2006-06-02 09:00:00
585559,1,5599,1249,Det Konservative Folkeparti,2006-06-02 09:00:00
585560,1,5599,3992,Socialdemokratiet,2006-06-02 09:00:00
585561,2,5599,1730,Radikale Venstre,2006-06-02 09:00:00
585562,1,5599,649,Det Konservative Folkeparti,2006-06-02 09:00:00
585563,1,5599,193,Venstre,2006-06-02 09:00:00
585564,1,5599,80,Venstre,2006-06-02 09:00:00
585565,2,5599,680,Radikale Venstre,2006-06-02 09:00:00
585566,1,5599,671,Radikale Venstre,2006-06-02 09:00:00
585567,1,5599,3090,Dansk Folkeparti,2006-06-02 09:00:00
585568,1,5599,132,Venstre,2006-06-02 09:00:00
585569,1,5599,206,Venstre,2006-06-02 09:00:00
585570,1,5599,264,Socialdemokratiet,2006-06-02 09:00:00
585571,2,5599,1744,Socialistisk Folkeparti,2006-06-02 09:00:00
585572,1,5599,84,Socialdemokratiet,2006-06-02 09:00:00
585573,1,5599,725,Venstre,2006-06-02 09:00:00
585574,1,5599,125,Venstre,2006-06-02 09:00:00
585575,1,5599,1757,Venstre,2006-06-02 09:00:00
585576,1,5599,1280,Socialdemokratiet,2006-06-02 09:00:00
585577,1,5599,1299,Det Konservative Folkeparti,2006-06-02 09:00:00
585578,1,5599,82,Danmarksdemokraterne,2006-06-02 09:00:00
585579,1,5599,48,Danmarksdemokraterne,2006-06-02 09:00:00
585580,2,5599,226,Socialdemokratiet,2006-06-02 09:00:00
585581,1,5599,182,Danmarksdemokraterne,2006-06-02 09:00:00
585582,1,5599,3042,,2006-06-02 09:00:00
585583,1,5599,1478,Socialdemokratiet,2006-06-02 09:00:00
585584,2,5599,379,Socialistisk Folkeparti,2006-06-02 09:00:00
585585,1,5599,212,Venstre,2006-06-02 09:00:00
585586,2,5599,106,Radikale Venstre,2006-06-02 09:00:00
585587,1,5599,1916,Det Konservative Folkeparti,2006-06-02 09:00:00
585588,2,5599,116,Radikale Venstre,2006-06-02 09:00:00
585589,1,5600,164,Venstre,2006-06-02 09:00:00
585590,1,5600,126,Venstre,2006-06-02 09:00:00
585591,1,5600,647,Venstre,2006-06-02 09:00:00
585592,2,5600,215,Enhedslisten,2006-06-02 09:00:00
585593,1,5600,1881,Radikale Venstre,2006-06-02 09:00:00
585594,2,5600,856,Enhedslisten,2006-06-02 09:00:00
585595,1,5600,149,Det Konservative Folkeparti,2006-06-02 09:00:00
585596,1,5600,71,Det Konservative Folkeparti,2006-06-02 09:00:00
585597,1,5600,49,Venstre,2006-06-02 09:00:00
585598,1,5600,1755,Dansk Folkeparti,2006-06-02 09:00:00
585599,1,5600,183,Danmarksdemokraterne,2006-06-02 09:00:00
585600,2,5600,198,Socialistisk Folkeparti,2006-06-02 09:00:00
585601,1,5600,648,Det Konservative Folkeparti,2006-06-02 09:00:00
585602,1,5600,94,Venstre,2006-06-02 09:00:00
585603,1,5600,1440,Radikale Venstre,2006-06-02 09:00:00
585604,1,5600,3084,Venstre,2006-06-02 09:00:00
585605,1,5600,259,Venstre,2006-06-02 09:00:00
585606,1,5600,124,Dansk Folkeparti,2006-06-02 09:00:00
585607,1,5600,664,Uden for folketingsgrupperne,2006-06-02 09:00:00
585608,1,5600,1618,Dansk Folkeparti,2006-06-02 09:00:00
585609,2,5600,171,Enhedslisten,2006-06-02 09:00:00
585610,1,5600,3088,Radikale Venstre,2006-06-02 09:00:00
585611,1,5600,216,Dansk Folkeparti,2006-06-02 09:00:00
585612,1,5600,211,Dansk Folkeparti,2006-06-02 09:00:00
585613,1,5600,654,Radikale Venstre,2006-06-02 09:00:00
585614,1,5600,1805,Ny Alliance,2006-06-02 09:00:00
585615,1,5600,3089,Venstre,2006-06-02 09:00:00
585616,1,5600,131,Det Konservative Folkeparti,2006-06-02 09:00:00
585617,1,5600,34,Danmarksdemokraterne,2006-06-02 09:00:00
585618,1,5600,1172,Dansk Folkeparti,2006-06-02 09:00:00
585619,1,5600,119,Danmarksdemokraterne,2006-06-02 09:00:00
585620,1,5600,270,Venstre,2006-06-02 09:00:00
585621,1,5600,1047,Uden for folketingsgrupperne,2006-06-02 09:00:00
585622,1,5600,3996,Venstre,2006-06-02 09:00:00
585623,2,5600,95,Socialistisk Folkeparti,2006-06-02 09:00:00
585624,1,5600,1845,Venstre,2006-06-02 09:00:00
585625,1,5600,3087,Radikale Venstre,2006-06-02 09:00:00
585626,2,5600,1444,Socialistisk Folkeparti,2006-06-02 09:00:00
585627,1,5600,1887,Det Konservative Folkeparti,2006-06-02 09:00:00
585628,1,5600,70,Dansk Folkeparti,2006-06-02 09:00:00
585629,1,5600,2103,Venstre,2006-06-02 09:00:00
585630,2,5600,1234,Socialistisk Folkeparti,2006-06-02 09:00:00
585631,1,5600,364,Venstre,2006-06-02 09:00:00
585632,1,5600,660,Venstre,2006-06-02 09:00:00
585633,1,5600,129,Venstre,2006-06-02 09:00:00
585634,1,5600,173,Venstre,2006-06-02 09:00:00
585635,1,5600,178,Venstre,2006-06-02 09:00:00
585636,1,5600,210,Venstre,2006-06-02 09:00:00
585637,1,5600,1378,Kristendemokraterne,2006-06-02 09:00:00
585638,1,5600,3081,Venstre,2006-06-02 09:00:00
585639,1,5600,1882,Det Konservative Folkeparti,2006-06-02 09:00:00
585640,1,5600,1777,Dansk Folkeparti,2006-06-02 09:00:00
585641,1,5600,676,Dansk Folkeparti,2006-06-02 09:00:00
585642,1,5600,1431,Dansk Folkeparti,2006-06-02 09:00:00
585643,2,5600,3998,Socialistisk Folkeparti,2006-06-02 09:00:00
585644,1,5600,64,Venstre,2006-06-02 09:00:00
585645,1,5600,657,Venstre,2006-06-02 09:00:00
585646,1,5600,141,Radikale Venstre,2006-06-02 09:00:00
585647,1,5600,217,Venstre,2006-06-02 09:00:00
585648,1,5600,194,Venstre,2006-06-02 09:00:00
585649,1,5600,646,Venstre,2006-06-02 09:00:00
585650,1,5600,83,Det Konservative Folkeparti,2006-06-02 09:00:00
585651,1,5600,245,Liberal Alliance,2006-06-02 09:00:00
585652,1,5600,279,Venstre,2006-06-02 09:00:00
585653,1,5600,1249,Det Konservative Folkeparti,2006-06-02 09:00:00
585654,1,5600,1730,Radikale Venstre,2006-06-02 09:00:00
585655,1,5600,649,Det Konservative Folkeparti,2006-06-02 09:00:00
585656,1,5600,193,Venstre,2006-06-02 09:00:00
585657,1,5600,1124,Venstre,2006-06-02 09:00:00
585658,1,5600,80,Venstre,2006-06-02 09:00:00
585659,1,5600,671,Radikale Venstre,2006-06-02 09:00:00
585660,1,5600,3090,Dansk Folkeparti,2006-06-02 09:00:00
585661,1,5600,132,Venstre,2006-06-02 09:00:00
585662,1,5600,206,Venstre,2006-06-02 09:00:00
585663,2,5600,1744,Socialistisk Folkeparti,2006-06-02 09:00:00
585664,1,5600,725,Venstre,2006-06-02 09:00:00
585665,1,5600,125,Venstre,2006-06-02 09:00:00
585666,1,5600,1757,Venstre,2006-06-02 09:00:00
585667,1,5600,1299,Det Konservative Folkeparti,2006-06-02 09:00:00
585668,1,5600,82,Danmarksdemokraterne,2006-06-02 09:00:00
585669,1,5600,48,Danmarksdemokraterne,2006-06-02 09:00:00
585670,2,5600,226,Socialdemokratiet,2006-06-02 09:00:00
585671,1,5600,182,Danmarksdemokraterne,2006-06-02 09:00:00
585672,2,5600,379,Socialistisk Folkeparti,2006-06-02 09:00:00
585673,1,5600,212,Venstre,2006-06-02 09:00:00
585674,1,5600,1916,Det Konservative Folkeparti,2006-06-02 09:00:00
585675,1,5600,116,Radikale Venstre,2006-06-02 09:00:00
585676,1,5601,183,Danmarksdemokraterne,2006-06-02 09:00:00
585677,1,5601,198,Socialistisk Folkeparti,2006-06-02 09:00:00
585678,1,5601,648,Det Konservative Folkeparti,2006-06-02 09:00:00
585679,1,5601,94,Venstre,2006-06-02 09:00:00
585680,1,5601,1440,Radikale Venstre,2006-06-02 09:00:00
585681,1,5601,3084,Venstre,2006-06-02 09:00:00
585682,1,5601,259,Venstre,2006-06-02 09:00:00
585683,1,5601,124,Dansk Folkeparti,2006-06-02 09:00:00
585684,1,5601,664,Uden for folketingsgrupperne,2006-06-02 09:00:00
585685,1,5601,1618,Dansk Folkeparti,2006-06-02 09:00:00
585686,1,5601,171,Enhedslisten,2006-06-02 09:00:00
585687,1,5601,3088,Radikale Venstre,2006-06-02 09:00:00
585688,1,5601,216,Dansk Folkeparti,2006-06-02 09:00:00
585689,1,5601,211,Dansk Folkeparti,2006-06-02 09:00:00
585690,1,5601,654,Radikale Venstre,2006-06-02 09:00:00
585691,1,5601,108,Det Konservative Folkeparti,2006-06-02 09:00:00
585692,1,5601,1805,Ny Alliance,2006-06-02 09:00:00
585693,1,5601,3089,Venstre,2006-06-02 09:00:00
585694,1,5601,131,Det Konservative Folkeparti,2006-06-02 09:00:00
585695,1,5601,34,Danmarksdemokraterne,2006-06-02 09:00:00
585696,1,5601,1172,Dansk Folkeparti,2006-06-02 09:00:00
585697,1,5601,119,Danmarksdemokraterne,2006-06-02 09:00:00
585698,1,5601,270,Venstre,2006-06-02 09:00:00
585699,1,5601,1047,Uden for folketingsgrupperne,2006-06-02 09:00:00
585700,1,5601,3996,Venstre,2006-06-02 09:00:00
585701,1,5601,95,Socialistisk Folkeparti,2006-06-02 09:00:00
585702,1,5601,3087,Radikale Venstre,2006-06-02 09:00:00
585703,1,5601,1256,Socialdemokratiet,2006-06-02 09:00:00
585704,1,5601,220,Socialdemokratiet,2006-06-02 09:00:00
585705,1,5601,1755,Dansk Folkeparti,2006-06-02 09:00:00
585706,1,5601,49,Venstre,2006-06-02 09:00:00
585707,1,5601,1455,Socialdemokratiet,2006-06-02 09:00:00
585708,1,5601,71,Det Konservative Folkeparti,2006-06-02 09:00:00
585709,1,5601,149,Det Konservative Folkeparti,2006-06-02 09:00:00
585710,1,5601,856,Enhedslisten,2006-06-02 09:00:00
585711,1,5601,1778,Socialdemokratiet,2006-06-02 09:00:00
585712,1,5601,1881,Radikale Venstre,2006-06-02 09:00:00
585713,1,5601,650,Socialdemokratiet,2006-06-02 09:00:00
585714,1,5601,17,Socialdemokratiet,2006-06-02 09:00:00
585715,1,5601,647,Venstre,2006-06-02 09:00:00
585716,1,5601,126,Venstre,2006-06-02 09:00:00
585717,1,5601,8319,,2006-06-02 09:00:00
585718,1,5601,164,Venstre,2006-06-02 09:00:00
585719,1,5601,1891,Socialdemokratiet,2006-06-02 09:00:00
585720,1,5601,197,Socialdemokratiet,2006-06-02 09:00:00
585721,1,5601,801,Socialdemokratiet,2006-06-02 09:00:00
585722,1,5601,7633,,2006-06-02 09:00:00
585723,1,5601,1444,Socialistisk Folkeparti,2006-06-02 09:00:00
585724,1,5601,1887,Det Konservative Folkeparti,2006-06-02 09:00:00
585725,1,5601,70,Dansk Folkeparti,2006-06-02 09:00:00
585726,1,5601,244,Socialdemokratiet,2006-06-02 09:00:00
585727,1,5601,2103,Venstre,2006-06-02 09:00:00
585728,1,5601,1234,Socialistisk Folkeparti,2006-06-02 09:00:00
585729,2,5601,364,Venstre,2006-06-02 09:00:00
585730,1,5601,660,Venstre,2006-06-02 09:00:00
585731,1,5601,47,Socialdemokratiet,2006-06-02 09:00:00
585732,1,5601,678,Socialdemokratiet,2006-06-02 09:00:00
585733,1,5601,129,Venstre,2006-06-02 09:00:00
585734,1,5601,173,Venstre,2006-06-02 09:00:00
585735,1,5601,652,Socialdemokratiet,2006-06-02 09:00:00
585736,1,5601,178,Venstre,2006-06-02 09:00:00
585737,1,5601,210,Venstre,2006-06-02 09:00:00
585738,1,5601,1378,Kristendemokraterne,2006-06-02 09:00:00
585739,1,5601,3081,Venstre,2006-06-02 09:00:00
585740,1,5601,1882,Det Konservative Folkeparti,2006-06-02 09:00:00
585741,1,5601,1777,Dansk Folkeparti,2006-06-02 09:00:00
585742,1,5601,235,Socialdemokratiet,2006-06-02 09:00:00
585743,1,5601,676,Dansk Folkeparti,2006-06-02 09:00:00
585744,1,5601,1431,Dansk Folkeparti,2006-06-02 09:00:00
585745,1,5601,3998,Socialistisk Folkeparti,2006-06-02 09:00:00
585746,1,5601,679,Socialdemokratiet,2006-06-02 09:00:00
585747,1,5601,64,Venstre,2006-06-02 09:00:00
585748,1,5601,657,Venstre,2006-06-02 09:00:00
585749,1,5601,141,Radikale Venstre,2006-06-02 09:00:00
585750,1,5601,217,Venstre,2006-06-02 09:00:00
585751,1,5601,194,Venstre,2006-06-02 09:00:00
585752,1,5601,651,Socialdemokratiet,2006-06-02 09:00:00
585753,1,5601,384,Socialdemokratiet,2006-06-02 09:00:00
585754,1,5601,646,Venstre,2006-06-02 09:00:00
585755,1,5601,951,Socialdemokratiet,2006-06-02 09:00:00
585756,1,5601,1880,Socialdemokratiet,2006-06-02 09:00:00
585757,1,5601,83,Det Konservative Folkeparti,2006-06-02 09:00:00
585758,1,5601,245,Liberal Alliance,2006-06-02 09:00:00
585759,1,5601,3085,Socialdemokratiet,2006-06-02 09:00:00
585760,1,5601,279,Venstre,2006-06-02 09:00:00
585761,1,5601,1249,Det Konservative Folkeparti,2006-06-02 09:00:00
585762,1,5601,3992,Socialdemokratiet,2006-06-02 09:00:00
585763,1,5601,1730,Radikale Venstre,2006-06-02 09:00:00
585764,1,5601,649,Det Konservative Folkeparti,2006-06-02 09:00:00
585765,1,5601,193,Venstre,2006-06-02 09:00:00
585766,1,5601,1124,Venstre,2006-06-02 09:00:00
585767,1,5601,80,Venstre,2006-06-02 09:00:00
585768,1,5601,680,Radikale Venstre,2006-06-02 09:00:00
585769,1,5601,3090,Dansk Folkeparti,2006-06-02 09:00:00
585770,1,5601,132,Venstre,2006-06-02 09:00:00
585771,1,5601,206,Venstre,2006-06-02 09:00:00
585772,1,5601,264,Socialdemokratiet,2006-06-02 09:00:00
585773,1,5601,1744,Socialistisk Folkeparti,2006-06-02 09:00:00
585774,1,5601,84,Socialdemokratiet,2006-06-02 09:00:00
585775,1,5601,725,Venstre,2006-06-02 09:00:00
585776,1,5601,125,Venstre,2006-06-02 09:00:00
585777,1,5601,1757,Venstre,2006-06-02 09:00:00
585778,1,5601,1280,Socialdemokratiet,2006-06-02 09:00:00
585779,1,5601,1299,Det Konservative Folkeparti,2006-06-02 09:00:00
585780,1,5601,82,Danmarksdemokraterne,2006-06-02 09:00:00
585781,1,5601,48,Danmarksdemokraterne,2006-06-02 09:00:00
585782,1,5601,226,Socialdemokratiet,2006-06-02 09:00:00
585783,1,5601,182,Danmarksdemokraterne,2006-06-02 09:00:00
585784,1,5601,3042,,2006-06-02 09:00:00
585785,1,5601,379,Socialistisk Folkeparti,2006-06-02 09:00:00
585786,1,5601,212,Venstre,2006-06-02 09:00:00
585787,1,5601,1916,Det Konservative Folkeparti,2006-06-02 09:00:00
585788,1,5601,116,Radikale Venstre,2006-06-02 09:00:00
585789,1,5602,1891,Socialdemokratiet,2006-06-02 09:00:00
585790,2,5602,164,Venstre,2006-06-02 09:00:00
585791,1,5602,8319,,2006-06-02 09:00:00
585792,2,5602,126,Venstre,2006-06-02 09:00:00
585793,2,5602,647,Venstre,2006-06-02 09:00:00
585794,1,5602,17,Socialdemokratiet,2006-06-02 09:00:00
585795,1,5602,650,Socialdemokratiet,2006-06-02 09:00:00
585796,1,5602,215,Enhedslisten,2006-06-02 09:00:00
585797,1,5602,1881,Radikale Venstre,2006-06-02 09:00:00
585798,1,5602,1778,Socialdemokratiet,2006-06-02 09:00:00
585799,1,5602,856,Enhedslisten,2006-06-02 09:00:00
585800,2,5602,149,Det Konservative Folkeparti,2006-06-02 09:00:00
585801,2,5602,71,Det Konservative Folkeparti,2006-06-02 09:00:00
585802,1,5602,1455,Socialdemokratiet,2006-06-02 09:00:00
585803,2,5602,49,Venstre,2006-06-02 09:00:00
585804,2,5602,1755,Dansk Folkeparti,2006-06-02 09:00:00
585805,1,5602,249,Socialdemokratiet,2006-06-02 09:00:00
585806,1,5602,220,Socialdemokratiet,2006-06-02 09:00:00
585807,2,5602,183,Danmarksdemokraterne,2006-06-02 09:00:00
585808,1,5602,198,Socialistisk Folkeparti,2006-06-02 09:00:00
585809,2,5602,648,Det Konservative Folkeparti,2006-06-02 09:00:00
585810,2,5602,94,Venstre,2006-06-02 09:00:00
585811,1,5602,1440,Radikale Venstre,2006-06-02 09:00:00
585812,2,5602,3084,Venstre,2006-06-02 09:00:00
585813,2,5602,259,Venstre,2006-06-02 09:00:00
585814,2,5602,124,Dansk Folkeparti,2006-06-02 09:00:00
585815,2,5602,664,Uden for folketingsgrupperne,2006-06-02 09:00:00
585816,2,5602,1618,Dansk Folkeparti,2006-06-02 09:00:00
585817,1,5602,171,Enhedslisten,2006-06-02 09:00:00
585818,1,5602,3088,Radikale Venstre,2006-06-02 09:00:00
585819,2,5602,216,Dansk Folkeparti,2006-06-02 09:00:00
585820,2,5602,211,Dansk Folkeparti,2006-06-02 09:00:00
585821,1,5602,654,Radikale Venstre,2006-06-02 09:00:00
585822,1,5602,133,Socialdemokratiet,2006-06-02 09:00:00
585823,2,5602,108,Det Konservative Folkeparti,2006-06-02 09:00:00
585824,2,5602,1805,Ny Alliance,2006-06-02 09:00:00
585825,2,5602,3089,Venstre,2006-06-02 09:00:00
585826,2,5602,131,Det Konservative Folkeparti,2006-06-02 09:00:00
585827,2,5602,34,Danmarksdemokraterne,2006-06-02 09:00:00
585828,2,5602,1172,Dansk Folkeparti,2006-06-02 09:00:00
585829,2,5602,119,Danmarksdemokraterne,2006-06-02 09:00:00
585830,2,5602,270,Venstre,2006-06-02 09:00:00
585831,2,5602,1047,Uden for folketingsgrupperne,2006-06-02 09:00:00
585832,2,5602,3996,Venstre,2006-06-02 09:00:00
585833,1,5602,95,Socialistisk Folkeparti,2006-06-02 09:00:00
585834,1,5602,3087,Radikale Venstre,2006-06-02 09:00:00
585835,1,5602,1256,Socialdemokratiet,2006-06-02 09:00:00
585836,1,5602,197,Socialdemokratiet,2006-06-02 09:00:00
585837,1,5602,801,Socialdemokratiet,2006-06-02 09:00:00
585838,1,5602,7633,,2006-06-02 09:00:00
585839,1,5602,1444,Socialistisk Folkeparti,2006-06-02 09:00:00
585840,2,5602,1887,Det Konservative Folkeparti,2006-06-02 09:00:00
585841,2,5602,70,Dansk Folkeparti,2006-06-02 09:00:00
585842,1,5602,244,Socialdemokratiet,2006-06-02 09:00:00
585843,2,5602,2103,Venstre,2006-06-02 09:00:00
585844,1,5602,1234,Socialistisk Folkeparti,2006-06-02 09:00:00
585845,2,5602,660,Venstre,2006-06-02 09:00:00
585846,1,5602,47,Socialdemokratiet,2006-06-02 09:00:00
585847,1,5602,678,Socialdemokratiet,2006-06-02 09:00:00
585848,2,5602,129,Venstre,2006-06-02 09:00:00
585849,2,5602,173,Venstre,2006-06-02 09:00:00
