vote_id,member_id,position,country_code,group_code
135573,37312,FOR,DNK,SD
135573,96709,FOR,DNK,RENEW
135573,101585,FOR,DNK,SD
135573,124872,FOR,DNK,RENEW
135573,197515,FOR,DNK,EPP
135573,197555,FOR,DNK,RENEW
135573,197558,FOR,DNK,RENEW
135573,197567,FOR,DNK,RENEW
135573,197570,AGAINST,DNK,ID
135573,197571,ABSTENTION,DNK,GUE_NGL
135573,197573,FOR,DNK,GREEN_EFA
135573,199941,FOR,DNK,SD
135573,204331,FOR,DNK,RENEW
135575,28161,FOR,DNK,GREEN_EFA
135575,37312,FOR,DNK,SD
135575,96709,FOR,DNK,RENEW
135575,101585,FOR,DNK,SD
135575,124872,FOR,DNK,RENEW
135575,197515,FOR,DNK,EPP
135575,197555,FOR,DNK,RENEW
135575,197558,FOR,DNK,RENEW
135575,197567,FOR,DNK,RENEW
135575,197570,AGAINST,DNK,ID
135575,197571,ABSTENTION,DNK,GUE_NGL
135575,197573,FOR,DNK,GREEN_EFA
135575,199941,FOR,DNK,SD
135575,204331,FOR,DNK,RENEW
135745,28161,FOR,DNK,GREEN_EFA
135745,37312,FOR,DNK,SD
135745,96709,FOR,DNK,RENEW
135745,101585,FOR,DNK,SD
135745,124872,FOR,DNK,RENEW
135745,197515,ABSTENTION,DNK,EPP
135745,197555,FOR,DNK,RENEW
135745,197558,FOR,DNK,RENEW
135745,197567,FOR,DNK,RENEW
135745,197570,ABSTENTION,DNK,ID
135745,197571,FOR,DNK,GUE_NGL
135745,197573,FOR,DNK,GREEN_EFA
135745,199941,FOR,DNK,SD
135745,204331,FOR,DNK,RENEW
135747,28161,AGAINST,DNK,GREEN_EFA
135747,37312,FOR,DNK,SD
135747,96709,FOR,DNK,RENEW
135747,101585,FOR,DNK,SD
135747,124872,FOR,DNK,RENEW
135747,197515,FOR,DNK,EPP
135747,197555,FOR,DNK,RENEW
135747,197558,FOR,DNK,RENEW
135747,197567,FOR,DNK,RENEW
135747,197570,ABSTENTION,DNK,ID
135747,197571,AGAINST,DNK,GUE_NGL
135747,197573,AGAINST,DNK,GREEN_EFA
135747,199941,FOR,DNK,SD
135747,204331,FOR,DNK,RENEW
135748,28161,FOR,DNK,GREEN_EFA
135748,37312,FOR,DNK,SD
135748,96709,FOR,DNK,RENEW
135748,101585,FOR,DNK,SD
135748,124872,FOR,DNK,RENEW
135748,197515,ABSTENTION,DNK,EPP
135748,197555,FOR,DNK,RENEW
135748,197558,FOR,DNK,RENEW
135748,197567,FOR,DNK,RENEW
135748,197570,AGAINST,DNK,ID
135748,197571,FOR,DNK,GUE_NGL
135748,197573,FOR,DNK,GREEN_EFA
135748,199941,FOR,DNK,SD
135748,204331,FOR,DNK,RENEW
135749,28161,FOR,DNK,GREEN_EFA
135749,37312,FOR,DNK,SD
135749,96709,FOR,DNK,RENEW
135749,101585,FOR,DNK,SD
135749,124872,FOR,DNK,RENEW
135749,197515,AGAINST,DNK,EPP
135749,197555,FOR,DNK,RENEW
135749,197558,FOR,DNK,RENEW
135749,197567,FOR,DNK,RENEW
135749,197570,AGAINST,DNK,ID
135749,197571,FOR,DNK,GUE_NGL
135749,197573,FOR,DNK,GREEN_EFA
135749,199941,FOR,DNK,SD
135749,204331,FOR,DNK,RENEW
135750,28161,FOR,DNK,GREEN_EFA
135750,37312,FOR,DNK,SD
135750,96709,FOR,DNK,RENEW
135750,101585,FOR,DNK,SD
135750,124872,FOR,DNK,RENEW
135750,197515,FOR,DNK,EPP
135750,197555,FOR,DNK,RENEW
135750,197558,FOR,DNK,RENEW
135750,197567,FOR,DNK,RENEW
135750,197570,ABSTENTION,DNK,ID
135750,197571,FOR,DNK,GUE_NGL
135750,197573,FOR,DNK,GREEN_EFA
135750,199941,FOR,DNK,SD
135750,204331,FOR,DNK,RENEW
135752,28161,FOR,DNK,GREEN_EFA
135752,37312,FOR,DNK,SD
135752,96709,FOR,DNK,RENEW
135752,101585,FOR,DNK,SD
135752,124872,FOR,DNK,RENEW
135752,197515,FOR,DNK,EPP
135752,197555,FOR,DNK,RENEW
135752,197558,FOR,DNK,RENEW
135752,197567,FOR,DNK,RENEW
135752,197570,AGAINST,DNK,ID
135752,197571,ABSTENTION,DNK,GUE_NGL
135752,197573,FOR,DNK,GREEN_EFA
135752,199941,FOR,DNK,SD
135752,204331,FOR,DNK,RENEW
135753,28161,FOR,DNK,GREEN_EFA
135753,37312,FOR,DNK,SD
135753,96709,FOR,DNK,RENEW
135753,101585,FOR,DNK,SD
135753,124872,FOR,DNK,RENEW
135753,197515,FOR,DNK,EPP
135753,197555,FOR,DNK,RENEW
135753,197558,FOR,DNK,RENEW
135753,197567,FOR,DNK,RENEW
135753,197570,ABSTENTION,DNK,ID
135753,197571,FOR,DNK,GUE_NGL
135753,197573,FOR,DNK,GREEN_EFA
135753,199941,FOR,DNK,SD
135753,204331,FOR,DNK,RENEW
135754,28161,FOR,DNK,GREEN_EFA
135754,37312,FOR,DNK,SD
135754,96709,FOR,DNK,RENEW
135754,101585,FOR,DNK,SD
135754,124872,FOR,DNK,RENEW
135754,197515,ABSTENTION,DNK,EPP
135754,197555,FOR,DNK,RENEW
135754,197558,FOR,DNK,RENEW
135754,197567,FOR,DNK,RENEW
135754,197570,FOR,DNK,ID
135754,197571,FOR,DNK,GUE_NGL
135754,197573,FOR,DNK,GREEN_EFA
135754,199941,FOR,DNK,SD
135754,204331,FOR,DNK,RENEW
135785,28161,FOR,DNK,GREEN_EFA
135785,37312,FOR,DNK,SD
135785,96709,FOR,DNK,RENEW
135785,101585,FOR,DNK,SD
135785,124872,FOR,DNK,RENEW
135785,197515,FOR,DNK,EPP
135785,197555,FOR,DNK,RENEW
135785,197558,FOR,DNK,RENEW
135785,197567,FOR,DNK,RENEW
135785,197570,ABSTENTION,DNK,ID
135785,197571,FOR,DNK,GUE_NGL
135785,197573,FOR,DNK,GREEN_EFA
135785,199941,FOR,DNK,SD
135785,204331,FOR,DNK,RENEW
135948,28161,FOR,DNK,GREEN_EFA
135948,37312,FOR,DNK,SD
135948,96709,ABSTENTION,DNK,RENEW
135948,101585,FOR,DNK,SD
135948,124872,FOR,DNK,RENEW
135948,197515,ABSTENTION,DNK,EPP
135948,197555,ABSTENTION,DNK,RENEW
135948,197558,ABSTENTION,DNK,RENEW
135948,197567,FOR,DNK,RENEW
135948,197570,FOR,DNK,ID
135948,197571,FOR,DNK,GUE_NGL
135948,197573,FOR,DNK,GREEN_EFA
135948,199941,FOR,DNK,SD
135948,204331,ABSTENTION,DNK,RENEW
135949,28161,FOR,DNK,GREEN_EFA
135949,37312,FOR,DNK,SD
135949,96709,FOR,DNK,RENEW
135949,101585,FOR,DNK,SD
135949,124872,FOR,DNK,RENEW
135949,197515,AGAINST,DNK,EPP
135949,197555,FOR,DNK,RENEW
135949,197558,FOR,DNK,RENEW
135949,197567,FOR,DNK,RENEW
135949,197570,AGAINST,DNK,ID
135949,197571,FOR,DNK,GUE_NGL
135949,197573,FOR,DNK,GREEN_EFA
135949,199941,FOR,DNK,SD
135949,204331,FOR,DNK,RENEW
135950,28161,FOR,DNK,GREEN_EFA
135950,37312,FOR,DNK,SD
135950,96709,FOR,DNK,RENEW
135950,101585,FOR,DNK,SD
135950,124872,FOR,DNK,RENEW
135950,197515,FOR,DNK,EPP
135950,197555,FOR,DNK,RENEW
135950,197558,FOR,DNK,RENEW
135950,197567,FOR,DNK,RENEW
135950,197570,ABSTENTION,DNK,ID
135950,197571,FOR,DNK,GUE_NGL
135950,197573,FOR,DNK,GREEN_EFA
135950,199941,FOR,DNK,SD
135950,204331,FOR,DNK,RENEW
135951,28161,FOR,DNK,GREEN_EFA
135951,37312,FOR,DNK,SD
135951,96709,FOR,DNK,RENEW
135951,101585,FOR,DNK,SD
135951,124872,FOR,DNK,RENEW
135951,197515,FOR,DNK,EPP
135951,197555,FOR,DNK,RENEW
135951,197558,FOR,DNK,RENEW
135951,197567,FOR,DNK,RENEW
135951,197570,ABSTENTION,DNK,ID
135951,197571,FOR,DNK,GUE_NGL
135951,197573,FOR,DNK,GREEN_EFA
135951,199941,FOR,DNK,SD
135951,204331,FOR,DNK,RENEW
135952,28161,ABSTENTION,DNK,GREEN_EFA
135952,37312,FOR,DNK,SD
135952,96709,FOR,DNK,RENEW
135952,101585,FOR,DNK,SD
135952,124872,FOR,DNK,RENEW
135952,197515,FOR,DNK,EPP
135952,197555,FOR,DNK,RENEW
135952,197558,FOR,DNK,RENEW
135952,197567,FOR,DNK,RENEW
135952,197570,FOR,DNK,ID
135952,197571,ABSTENTION,DNK,GUE_NGL
135952,197573,ABSTENTION,DNK,GREEN_EFA
135952,199941,FOR,DNK,SD
135952,204331,FOR,DNK,RENEW
135953,28161,FOR,DNK,GREEN_EFA
135953,37312,FOR,DNK,SD
135953,96709,AGAINST,DNK,RENEW
135953,101585,FOR,DNK,SD
135953,124872,FOR,DNK,RENEW
135953,197515,AGAINST,DNK,EPP
135953,197555,AGAINST,DNK,RENEW
135953,197558,AGAINST,DNK,RENEW
135953,197567,FOR,DNK,RENEW
135953,197570,FOR,DNK,ID
135953,197571,FOR,DNK,GUE_NGL
135953,197573,FOR,DNK,GREEN_EFA
135953,199941,FOR,DNK,SD
135953,204331,AGAINST,DNK,RENEW
135954,28161,AGAINST,DNK,GREEN_EFA
135954,37312,AGAINST,DNK,SD
135954,96709,AGAINST,DNK,RENEW
135954,101585,AGAINST,DNK,SD
135954,124872,AGAINST,DNK,RENEW
135954,197515,AGAINST,DNK,EPP
135954,197555,AGAINST,DNK,RENEW
135954,197558,AGAINST,DNK,RENEW
135954,197567,AGAINST,DNK,RENEW
135954,197570,ABSTENTION,DNK,ID
135954,197571,AGAINST,DNK,GUE_NGL
135954,197573,AGAINST,DNK,GREEN_EFA
135954,199941,AGAINST,DNK,SD
135954,204331,AGAINST,DNK,RENEW
135955,28161,AGAINST,DNK,GREEN_EFA
135955,37312,AGAINST,DNK,SD
135955,96709,AGAINST,DNK,RENEW
135955,101585,AGAINST,DNK,SD
135955,124872,AGAINST,DNK,RENEW
135955,197515,AGAINST,DNK,EPP
135955,197555,AGAINST,DNK,RENEW
135955,197558,AGAINST,DNK,RENEW
135955,197567,AGAINST,DNK,RENEW
135955,197570,FOR,DNK,ID
135955,197571,AGAINST,DNK,GUE_NGL
135955,197573,AGAINST,DNK,GREEN_EFA
135955,199941,AGAINST,DNK,SD
135955,204331,AGAINST,DNK,RENEW
135959,28161,FOR,DNK,GREEN_EFA
135959,37312,FOR,DNK,SD
135959,96709,FOR,DNK,RENEW
135959,101585,FOR,DNK,SD
135959,124872,FOR,DNK,RENEW
135959,197515,FOR,DNK,EPP
135959,197555,FOR,DNK,RENEW
135959,197558,FOR,DNK,RENEW
135959,197567,FOR,DNK,RENEW
135959,197570,FOR,DNK,ID
135959,197571,FOR,DNK,GUE_NGL
135959,197573,FOR,DNK,GREEN_EFA
135959,199941,FOR,DNK,SD
135959,204331,FOR,DNK,RENEW
135961,28161,FOR,DNK,GREEN_EFA
135961,37312,FOR,DNK,SD
135961,96709,FOR,DNK,RENEW
135961,101585,FOR,DNK,SD
135961,124872,FOR,DNK,RENEW
135961,197515,FOR,DNK,EPP
135961,197555,FOR,DNK,RENEW
135961,197558,FOR,DNK,RENEW
135961,197567,FOR,DNK,RENEW
135961,197570,FOR,DNK,ID
135961,197571,FOR,DNK,GUE_NGL
135961,197573,FOR,DNK,GREEN_EFA
135961,199941,FOR,DNK,SD
135961,204331,FOR,DNK,RENEW
136000,28161,FOR,DNK,GREEN_EFA
136000,37312,FOR,DNK,SD
136000,96709,FOR,DNK,RENEW
136000,101585,FOR,DNK,SD
136000,124872,FOR,DNK,RENEW
136000,197515,FOR,DNK,EPP
136000,197555,FOR,DNK,RENEW
136000,197558,FOR,DNK,RENEW
136000,197567,FOR,DNK,RENEW
136000,197570,FOR,DNK,ID
136000,197571,AGAINST,DNK,GUE_NGL
136000,197573,FOR,DNK,GREEN_EFA
136000,199941,FOR,DNK,SD
136000,204331,FOR,DNK,RENEW
136002,28161,FOR,DNK,GREEN_EFA
136002,37312,FOR,DNK,SD
136002,96709,FOR,DNK,RENEW
136002,101585,FOR,DNK,SD
136002,124872,FOR,DNK,RENEW
136002,197515,FOR,DNK,EPP
136002,197555,FOR,DNK,RENEW
136002,197558,FOR,DNK,RENEW
136002,197567,FOR,DNK,RENEW
136002,197570,AGAINST,DNK,ID
136002,197571,AGAINST,DNK,GUE_NGL
136002,197573,FOR,DNK,GREEN_EFA
136002,199941,FOR,DNK,SD
136002,204331,FOR,DNK,RENEW
136003,28161,FOR,DNK,GREEN_EFA
136003,37312,FOR,DNK,SD
136003,96709,FOR,DNK,RENEW
136003,101585,FOR,DNK,SD
136003,124872,FOR,DNK,RENEW
136003,197515,FOR,DNK,EPP
136003,197555,FOR,DNK,RENEW
136003,197558,FOR,DNK,RENEW
136003,197567,FOR,DNK,RENEW
136003,197570,FOR,DNK,ID
136003,197571,AGAINST,DNK,GUE_NGL
136003,197573,FOR,DNK,GREEN_EFA
136003,199941,FOR,DNK,SD
136003,204331,FOR,DNK,RENEW
136004,28161,ABSTENTION,DNK,GREEN_EFA
136004,37312,FOR,DNK,SD
136004,96709,FOR,DNK,RENEW
136004,101585,FOR,DNK,SD
136004,124872,FOR,DNK,RENEW
136004,197515,FOR,DNK,EPP
136004,197555,FOR,DNK,RENEW
136004,197558,FOR,DNK,RENEW
136004,197567,FOR,DNK,RENEW
136004,197570,FOR,DNK,ID
136004,197571,ABSTENTION,DNK,GUE_NGL
136004,197573,ABSTENTION,DNK,GREEN_EFA
136004,199941,FOR,DNK,SD
136004,204331,FOR,DNK,RENEW
136005,28161,FOR,DNK,GREEN_EFA
136005,37312,FOR,DNK,SD
136005,96709,FOR,DNK,RENEW
136005,101585,FOR,DNK,SD
136005,124872,FOR,DNK,RENEW
136005,197515,FOR,DNK,EPP
136005,197555,FOR,DNK,RENEW
136005,197558,FOR,DNK,RENEW
136005,197567,FOR,DNK,RENEW
136005,197570,ABSTENTION,DNK,ID
136005,197571,FOR,DNK,GUE_NGL
136005,197573,FOR,DNK,GREEN_EFA
136005,199941,FOR,DNK,SD
136005,204331,FOR,DNK,RENEW
136124,28161,FOR,DNK,GREEN_EFA
136124,37312,FOR,DNK,SD
136124,96709,FOR,DNK,RENEW
136124,101585,FOR,DNK,SD
136124,124872,FOR,DNK,RENEW
136124,197515,FOR,DNK,EPP
136124,197555,FOR,DNK,RENEW
136124,197558,FOR,DNK,RENEW
136124,197567,FOR,DNK,RENEW
136124,197570,ABSTENTION,DNK,ID
136124,197571,AGAINST,DNK,GUE_NGL
136124,197573,FOR,DNK,GREEN_EFA
136124,199941,FOR,DNK,SD
136124,204331,FOR,DNK,RENEW
136125,28161,FOR,DNK,GREEN_EFA
136125,37312,FOR,DNK,SD
136125,96709,ABSTENTION,DNK,RENEW
136125,101585,FOR,DNK,SD
136125,124872,FOR,DNK,RENEW
136125,197515,ABSTENTION,DNK,EPP
136125,197555,ABSTENTION,DNK,RENEW
136125,197558,ABSTENTION,DNK,RENEW
136125,197567,FOR,DNK,RENEW
136125,197570,ABSTENTION,DNK,ID
136125,197571,FOR,DNK,GUE_NGL
136125,197573,FOR,DNK,GREEN_EFA
136125,199941,FOR,DNK,SD
136125,204331,ABSTENTION,DNK,RENEW
136127,28161,FOR,DNK,GREEN_EFA
136127,37312,FOR,DNK,SD
136127,96709,FOR,DNK,RENEW
136127,101585,FOR,DNK,SD
136127,124872,FOR,DNK,RENEW
136127,197515,FOR,DNK,EPP
136127,197555,FOR,DNK,RENEW
136127,197558,FOR,DNK,RENEW
136127,197567,FOR,DNK,RENEW
136127,197570,ABSTENTION,DNK,ID
136127,197571,FOR,DNK,GUE_NGL
136127,197573,FOR,DNK,GREEN_EFA
136127,199941,FOR,DNK,SD
136127,204331,FOR,DNK,RENEW
136128,28161,FOR,DNK,GREEN_EFA
136128,37312,FOR,DNK,SD
136128,96709,FOR,DNK,RENEW
136128,101585,FOR,DNK,SD
136128,124872,FOR,DNK,RENEW
136128,197515,FOR,DNK,EPP
136128,197555,FOR,DNK,RENEW
136128,197558,FOR,DNK,RENEW
136128,197567,FOR,DNK,RENEW
136128,197570,ABSTENTION,DNK,ID
136128,197571,FOR,DNK,GUE_NGL
136128,197573,FOR,DNK,GREEN_EFA
136128,199941,FOR,DNK,SD
136128,204331,FOR,DNK,RENEW
136129,28161,FOR,DNK,GREEN_EFA
136129,37312,FOR,DNK,SD
136129,96709,FOR,DNK,RENEW
136129,101585,FOR,DNK,SD
136129,124872,FOR,DNK,RENEW
136129,197515,AGAINST,DNK,EPP
136129,197555,FOR,DNK,RENEW
136129,197558,FOR,DNK,RENEW
136129,197567,FOR,DNK,RENEW
136129,197570,AGAINST,DNK,ID
136129,197571,FOR,DNK,GUE_NGL
136129,197573,FOR,DNK,GREEN_EFA
136129,199941,FOR,DNK,SD
136129,204331,FOR,DNK,RENEW
136130,28161,ABSTENTION,DNK,GREEN_EFA
136130,37312,FOR,DNK,SD
136130,96709,FOR,DNK,RENEW
136130,101585,FOR,DNK,SD
136130,124872,FOR,DNK,RENEW
136130,197515,FOR,DNK,EPP
136130,197555,FOR,DNK,RENEW
136130,197558,FOR,DNK,RENEW
136130,197567,FOR,DNK,RENEW
136130,197570,ABSTENTION,DNK,ID
136130,197571,ABSTENTION,DNK,GUE_NGL
136130,197573,ABSTENTION,DNK,GREEN_EFA
136130,199941,FOR,DNK,SD
136130,204331,FOR,DNK,RENEW
136131,28161,FOR,DNK,GREEN_EFA
136131,37312,FOR,DNK,SD
136131,96709,FOR,DNK,RENEW
136131,101585,FOR,DNK,SD
136131,124872,FOR,DNK,RENEW
136131,197515,FOR,DNK,EPP
136131,197555,FOR,DNK,RENEW
136131,197558,FOR,DNK,RENEW
136131,197567,FOR,DNK,RENEW
136131,197570,ABSTENTION,DNK,ID
136131,197571,FOR,DNK,GUE_NGL
136131,197573,FOR,DNK,GREEN_EFA
136131,199941,FOR,DNK,SD
136131,204331,FOR,DNK,RENEW
136175,28161,FOR,DNK,GREEN_EFA
136175,37312,FOR,DNK,SD
136175,96709,FOR,DNK,RENEW
136175,101585,FOR,DNK,SD
136175,124872,FOR,DNK,RENEW
136175,197515,FOR,DNK,EPP
136175,197555,FOR,DNK,RENEW
136175,197558,FOR,DNK,RENEW
136175,197567,FOR,DNK,RENEW
136175,197570,FOR,DNK,ID
136175,197571,FOR,DNK,GUE_NGL
136175,197573,FOR,DNK,GREEN_EFA
136175,199941,FOR,DNK,SD
136175,204331,FOR,DNK,RENEW
136179,28161,FOR,DNK,GREEN_EFA
136179,37312,FOR,DNK,SD
136179,96709,FOR,DNK,RENEW
136179,101585,FOR,DNK,SD
136179,124872,FOR,DNK,RENEW
136179,197515,FOR,DNK,EPP
136179,197555,FOR,DNK,RENEW
136179,197558,FOR,DNK,RENEW
136179,197567,FOR,DNK,RENEW
136179,197570,AGAINST,DNK,ID
136179,197571,FOR,DNK,GUE_NGL
136179,197573,FOR,DNK,GREEN_EFA
136179,199941,FOR,DNK,SD
136179,204331,FOR,DNK,RENEW
136183,28161,AGAINST,DNK,GREEN_EFA
136183,37312,FOR,DNK,SD
136183,96709,FOR,DNK,RENEW
136183,101585,FOR,DNK,SD
136183,124872,FOR,DNK,RENEW
136183,197515,FOR,DNK,EPP
136183,197555,FOR,DNK,RENEW
136183,197558,FOR,DNK,RENEW
136183,197567,FOR,DNK,RENEW
136183,197570,ABSTENTION,DNK,ID
136183,197571,AGAINST,DNK,GUE_NGL
136183,197573,AGAINST,DNK,GREEN_EFA
136183,199941,FOR,DNK,SD
136183,204331,FOR,DNK,RENEW
136185,28161,FOR,DNK,GREEN_EFA
136185,37312,FOR,DNK,SD
136185,96709,FOR,DNK,RENEW
136185,101585,FOR,DNK,SD
136185,124872,FOR,DNK,RENEW
136185,197515,FOR,DNK,EPP
136185,197555,FOR,DNK,RENEW
136185,197558,FOR,DNK,RENEW
136185,197567,FOR,DNK,RENEW
136185,197570,AGAINST,DNK,ID
136185,197571,FOR,DNK,GUE_NGL
136185,197573,FOR,DNK,GREEN_EFA
136185,199941,FOR,DNK,SD
136185,204331,FOR,DNK,RENEW
136187,28161,FOR,DNK,GREEN_EFA
136187,37312,FOR,DNK,SD
136187,96709,FOR,DNK,RENEW
136187,101585,FOR,DNK,SD
136187,124872,FOR,DNK,RENEW
136187,197515,FOR,DNK,EPP
136187,197555,FOR,DNK,RENEW
136187,197558,FOR,DNK,RENEW
136187,197567,FOR,DNK,RENEW
136187,197570,AGAINST,DNK,ID
136187,197571,FOR,DNK,GUE_NGL
136187,197573,FOR,DNK,GREEN_EFA
136187,199941,FOR,DNK,SD
136187,204331,FOR,DNK,RENEW
136221,28161,AGAINST,DNK,GREEN_EFA
136221,37312,AGAINST,DNK,SD
136221,96709,FOR,DNK,RENEW
136221,101585,AGAINST,DNK,SD
136221,124872,FOR,DNK,RENEW
136221,197515,FOR,DNK,EPP
136221,197555,FOR,DNK,RENEW
136221,197558,FOR,DNK,RENEW
136221,197567,AGAINST,DNK,RENEW
136221,197570,FOR,DNK,ID
136221,197571,AGAINST,DNK,GUE_NGL
136221,197573,AGAINST,DNK,GREEN_EFA
136221,199941,AGAINST,DNK,SD
136221,204331,FOR,DNK,RENEW
136238,28161,FOR,DNK,GREEN_EFA
136238,37312,FOR,DNK,SD
136238,96709,FOR,DNK,RENEW
136238,101585,FOR,DNK,SD
136238,124872,FOR,DNK,RENEW
136238,197515,FOR,DNK,EPP
136238,197555,FOR,DNK,RENEW
136238,197558,FOR,DNK,RENEW
136238,197567,FOR,DNK,RENEW
136238,197570,ABSTENTION,DNK,ID
136238,197571,ABSTENTION,DNK,GUE_NGL
136238,197573,FOR,DNK,GREEN_EFA
136238,199941,FOR,DNK,SD
136238,204331,FOR,DNK,RENEW
136566,28161,FOR,DNK,GREEN_EFA
136566,37312,FOR,DNK,SD
136566,96709,FOR,DNK,RENEW
136566,101585,FOR,DNK,SD
136566,124872,FOR,DNK,RENEW
136566,197515,FOR,DNK,EPP
136566,197555,FOR,DNK,RENEW
136566,197558,FOR,DNK,RENEW
136566,197567,FOR,DNK,RENEW
136566,197570,FOR,DNK,ID
136566,197571,FOR,DNK,GUE_NGL
136566,197573,FOR,DNK,GREEN_EFA
136566,199941,FOR,DNK,SD
136566,204331,FOR,DNK,RENEW
136568,28161,FOR,DNK,GREEN_EFA
136568,37312,FOR,DNK,SD
136568,96709,FOR,DNK,RENEW
136568,101585,FOR,DNK,SD
136568,124872,FOR,DNK,RENEW
136568,197515,FOR,DNK,EPP
136568,197555,FOR,DNK,RENEW
136568,197558,FOR,DNK,RENEW
136568,197567,FOR,DNK,RENEW
136568,197570,FOR,DNK,ID
136568,197571,FOR,DNK,GUE_NGL
136568,197573,FOR,DNK,GREEN_EFA
136568,199941,FOR,DNK,SD
136568,204331,FOR,DNK,RENEW
136570,28161,FOR,DNK,GREEN_EFA
136570,37312,FOR,DNK,SD
136570,96709,FOR,DNK,RENEW
136570,101585,FOR,DNK,SD
136570,124872,FOR,DNK,RENEW
136570,197515,FOR,DNK,EPP
136570,197555,FOR,DNK,RENEW
136570,197558,FOR,DNK,RENEW
136570,197567,FOR,DNK,RENEW
136570,197570,AGAINST,DNK,ID
136570,197571,FOR,DNK,GUE_NGL
136570,197573,FOR,DNK,GREEN_EFA
136570,199941,FOR,DNK,SD
136570,204331,FOR,DNK,RENEW
136738,28161,FOR,DNK,GREEN_EFA
136738,37312,FOR,DNK,SD
136738,96709,FOR,DNK,RENEW
136738,101585,FOR,DNK,SD
136738,124872,FOR,DNK,RENEW
136738,197515,FOR,DNK,EPP
136738,197555,FOR,DNK,RENEW
136738,197558,FOR,DNK,RENEW
136738,197567,FOR,DNK,RENEW
136738,197570,FOR,DNK,ID
136738,197571,ABSTENTION,DNK,GUE_NGL
136738,197573,FOR,DNK,GREEN_EFA
136738,199941,DID_NOT_VOTE,DNK,SD
136738,204331,FOR,DNK,RENEW
136783,28161,FOR,DNK,GREEN_EFA
136783,37312,FOR,DNK,SD
136783,96709,FOR,DNK,RENEW
136783,101585,FOR,DNK,SD
136783,124872,FOR,DNK,RENEW
136783,197515,FOR,DNK,EPP
136783,197555,FOR,DNK,RENEW
136783,197558,FOR,DNK,RENEW
136783,197567,FOR,DNK,RENEW
136783,197570,ABSTENTION,DNK,ID
136783,197571,FOR,DNK,GUE_NGL
136783,197573,FOR,DNK,GREEN_EFA
136783,199941,FOR,DNK,SD
136783,204331,FOR,DNK,RENEW
136804,28161,AGAINST,DNK,GREEN_EFA
136804,37312,FOR,DNK,SD
136804,96709,FOR,DNK,RENEW
136804,101585,FOR,DNK,SD
136804,124872,FOR,DNK,RENEW
136804,197515,FOR,DNK,EPP
136804,197555,FOR,DNK,RENEW
136804,197558,FOR,DNK,RENEW
136804,197567,FOR,DNK,RENEW
136804,197570,FOR,DNK,ID
136804,197571,AGAINST,DNK,GUE_NGL
136804,197573,AGAINST,DNK,GREEN_EFA
136804,199941,FOR,DNK,SD
136804,204331,FOR,DNK,RENEW
136887,28161,FOR,DNK,GREEN_EFA
136887,37312,FOR,DNK,SD
136887,96709,FOR,DNK,RENEW
136887,101585,FOR,DNK,SD
136887,124872,FOR,DNK,RENEW
136887,197515,FOR,DNK,EPP
136887,197555,FOR,DNK,RENEW
136887,197558,FOR,DNK,RENEW
136887,197567,FOR,DNK,RENEW
136887,197570,ABSTENTION,DNK,ID
136887,197571,FOR,DNK,GUE_NGL
136887,197573,FOR,DNK,GREEN_EFA
136887,199941,FOR,DNK,SD
136887,204331,FOR,DNK,RENEW
136902,28161,FOR,DNK,GREEN_EFA
136902,37312,FOR,DNK,SD
136902,96709,FOR,DNK,RENEW
136902,101585,FOR,DNK,SD
136902,124872,FOR,DNK,RENEW
136902,197515,FOR,DNK,EPP
136902,197555,FOR,DNK,RENEW
136902,197558,FOR,DNK,RENEW
136902,197567,FOR,DNK,RENEW
136902,197570,AGAINST,DNK,ID
136902,197571,FOR,DNK,GUE_NGL
136902,197573,FOR,DNK,GREEN_EFA
136902,199941,FOR,DNK,SD
136902,204331,FOR,DNK,RENEW
136904,28161,FOR,DNK,GREEN_EFA
136904,37312,FOR,DNK,SD
136904,96709,FOR,DNK,RENEW
136904,101585,FOR,DNK,SD
136904,124872,FOR,DNK,RENEW
136904,197515,FOR,DNK,EPP
136904,197555,FOR,DNK,RENEW
136904,197558,FOR,DNK,RENEW
136904,197567,FOR,DNK,RENEW
136904,197570,ABSTENTION,DNK,ID
136904,197571,AGAINST,DNK,GUE_NGL
136904,197573,FOR,DNK,GREEN_EFA
136904,199941,FOR,DNK,SD
136904,204331,FOR,DNK,RENEW
136905,28161,FOR,DNK,GREEN_EFA
136905,37312,ABSTENTION,DNK,SD
136905,96709,FOR,DNK,RENEW
136905,101585,ABSTENTION,DNK,SD
136905,124872,FOR,DNK,RENEW
136905,197515,AGAINST,DNK,EPP
136905,197555,FOR,DNK,RENEW
136905,197558,FOR,DNK,RENEW
136905,197567,FOR,DNK,RENEW
136905,197570,AGAINST,DNK,ID
136905,197571,FOR,DNK,GUE_NGL
136905,197573,FOR,DNK,GREEN_EFA
136905,199941,ABSTENTION,DNK,SD
136905,204331,FOR,DNK,RENEW
136906,28161,FOR,DNK,GREEN_EFA
136906,37312,FOR,DNK,SD
136906,96709,FOR,DNK,RENEW
136906,101585,FOR,DNK,SD
136906,124872,FOR,DNK,RENEW
136906,197515,FOR,DNK,EPP
136906,197555,FOR,DNK,RENEW
136906,197558,FOR,DNK,RENEW
136906,197567,FOR,DNK,RENEW
136906,197570,FOR,DNK,ID
136906,197571,FOR,DNK,GUE_NGL
136906,197573,FOR,DNK,GREEN_EFA
136906,199941,FOR,DNK,SD
