id,year,majortopic,subtopic,description,filter_eu,Session,Number,Scope,Day,Month,DK_New_Code,DK_old_code,calendar_year,Date,Type,Opening
6715,1983,20,2002,Forslag til lov om offentlighed i forvaltningen.,0,18,6,17,29,3,2002,2002,1984,3/29/1984,1,0
6821,1983,12,1210,"Lov om ændring af retsplejeloven (lægdommere i straffesager, rationalisering af sagsbehandlingen ved domstolene mv).",0,18,59,25,25,5,1210,1210,1984,5/25/1984,1,0
6774,1983,14,1400,Lov om ændring af byggelov (håndhævelse af byggelovgivningen).,0,18,12,13,26,4,1400,1400,1984,4/26/1984,1,0
6739,1983,12,1205,Forslag til lov om ændring af lov om rettens pleje og borgerlig straffelov (ændring af reglerne for isolation af varetægtsfængslede).,0,18,30,14,9,3,1205,1205,1984,3/9/1984,1,0
6756,1983,1,107,Forslag til lov om ændring af lov om afgift af arv og gave (lempelse af ugifte samlevere).,0,18,47,12,10,4,107,107,1984,4/10/1984,1,0
1810,1983,14,1401,Forslag til folketingsbeslutning om afvikling af lejev�rdibeskatning og rentefradrag for ejerboliger,0,17,170083,5,14,3,1411,1411,1984,3/14/1984,2,0
118,1983,13,1304,Om det hidtige forløb af udlægningen af åndsvageforsorgen og den øvrige særforsorg til amtskommunerne og kommunerne,0,17,1705,0,14,3,1304,1304,1984,3/14/1984,4,0
6887,1983,6,604,"Lov om ændring af lov om foranstaltninger vedr. lære- og praktikpladser og om ændring af lov om lærlingeforhold, lov om erhvervsfaglige grunduddannelser og lov om Arbejdsgivernes Elevrefusioner.",0,18,125,4,17,5,604,604,1984,5/17/1984,1,0
1839,1983,6,604,Forslag til folketingsbeslutning om genindf�relse af l�n i efg-elevernes basis�r,0,17,170101,12,15,2,604,604,1984,2/15/1984,2,0
359,1983,17,1707,Om udenlandske kommunikations sattelitter,0,17,1717,27,28,4,1707,1707,1984,4/28/1984,3,0
1771,1983,14,1405,"Forslag til folketingsbeslutning om fremme af investeringer i de eksporterende og importkonkurrende erhverv, om tilvejebringelse af erhvervslokaler og om styrkelse af egnsudviklingsordningen",0,17,170044,10,24,2,1405,1405,1984,2/24/1984,2,0
6782,1983,21,2105,Lov om statsgaranti for obligationslån optaget af Færøernes realkreditinstitut.,0,18,20,3,29,3,2105,2105,1984,3/29/1984,1,0
6859,1983,1,108,Lov om ændring af lov om indskud på etableringskonto.,0,18,97,5,11,5,108,108,1984,5/11/1984,1,0
124,1983,1,108,Om industripolitikken,0,17,1711,40,25,4,108,108,1984,4/25/1984,4,0
1779,1983,15,1507,Forslag til folketingsbeslutning om �ndring af beregning af sal�rtaksterne og behandling af likvidationsboer/konkursboer,0,17,170052,10,22,3,1507,1507,1984,3/22/1984,2,0
6778,1983,1,105,Lov om tillægsbevilling for finansåret 1983.,0,18,16,8,11,5,105,105,1984,5/11/1984,1,0
1776,1983,15,1501,Forslag til folketingsbeslutning om �ndrede regler for bankers og sparekassers regnskabsafl�ggelse,0,17,170049,5,30,3,1501,1501,1984,3/30/1984,2,0
6832,1983,23,2300,Lov om ændring af lov om teatervirksomhed.,0,18,70,30,24,5,2300,609,1984,5/24/1984,1,0
1761,1983,16,1602,Forslag til folketingsbeslutning om fjernelse af ukontrollable missiler,0,17,170034,20,9,2,1602,1602,1984,2/9/1984,2,0
6796,1983,20,2001,Lov om udliging af visse komunale og amtskommunale udgifter til merværdiafgift og om det kommunale momsfond.,0,18,34,12,11,5,2016,2016,1984,5/11/1984,1,0
6799,1983,20,2001,Lov om binding af primærkommunal overskudslikviditet.,0,18,37,23,11,5,2001,2001,1984,5/11/1984,1,0
1850,1983,6,601,Forslag til folketingsbeslutning om reform af SU,0,17,170106,11,3,4,601,601,1984,4/3/1984,2,0
6808,1983,3,322,Lov om udbygning af rigshospitalet mv.,0,18,46,12,25,5,322,322,1984,5/25/1984,1,0
6745,1983,9,900,Forslag til lov om ændring af udlændingeloven.,0,18,36,11,12,4,900,230,1984,4/12/1984,1,0
1782,1983,12,1207,Forslag til folketingsbeslutning om b�rns beskyttelse mod vold,0,17,170055,16,20,3,1207,1207,1984,3/20/1984,2,0
127,1983,17,1798,Forskningspolitisk redegørelse 1984,0,17,1714,47,10,5,1798,1798,1984,5/10/1984,4,0
6871,1983,1,107,Lov om ændring af lov om registreringsafgift af motorkøretøjer mv (afgiftslempelse for biler med særligt trafiksikkerhedsfremmende udstyr).,0,18,109,16,30,5,107,107,1984,5/30/1984,1,0
6888,1983,6,604,Lov om ændring af lov om lærlingeforhold (lærekontrakter med flere læremestre).,0,18,126,6,27,4,604,604,1984,4/27/1984,1,0
6786,1983,4,408,Lov om ændring af lov om saltvandsfiskeri.,0,18,24,9,22,5,408,408,1984,5/22/1984,1,0
6831,1983,23,2300,Lov om museer mv.,0,18,69,35,24,5,2300,609,1984,5/24/1984,1,0
1798,1983,7,703,Forslag til folketingsbeslutning om milj�godkendelse af �ldre affaldsforbr�ndingsanl�g,0,17,170071,22,8,2,703,703,1984,2/8/1984,2,0
6867,1983,1,107,Lov om ændring af lov om tobaksafgifter.,0,18,105,16,17,5,107,107,1984,5/17/1984,1,0
6720,1983,23,2300,Forslag til lov om ændring af lov om musik.,0,18,11,11,8,3,2300,609,1984,3/8/1984,1,0
1320,1983,2,202,Folketingsbeslutning om neds�ttelse af en kommission til belysning af homoseksuelles situation i samfundet,0,17,170008,20,30,3,202,202,1984,3/30/1984,2,0
6731,1983,8,806,Forslag til lov om ændring af lov om indeksregulerede realkreditlån og lov om statstilskud til udnyttelse af vedvarende energikilder mv.,0,18,22,3,3,5,806,806,1984,5/3/1984,1,0
6742,1983,10,1002,Forslag til lov om ændring af færdselsloven (forhøjelse af generelle hastighedsgrænser fra 80 til 90m km i timen og fra 100 til 120 km i timen.).,0,18,33,15,6,4,1002,1002,1984,4/6/1984,1,0
349,1983,16,1602,Om NATOs militære strategi,0,17,177,47,7,3,1602,1602,1984,3/7/1984,3,0
126,1983,1,107,Om regeringens skattereform,0,17,1713,71,8,5,107,107,1984,5/8/1984,4,0
6810,1983,3,321,Lov om ændring af lov om apotekervæsenet (opkrævning af pensionsbidrag for medlemmer af apotekervæsenets pensionsordninger).,0,18,48,15,30,5,321,326,1984,5/30/1984,1,0
6877,1983,5,503,Lov om ændring af lov om dagpenge ved sygsom eller fødsel (forhøjelse af personlige bidrag til dagpengefonden og ændrede reguleringsbestemmelser).,0,18,115,7,17,5,507,507,1984,5/17/1984,1,0
1326,1983,17,1704,Folketingsbeslutning om Danmarks ratifikation af internationale overenskomster om den europ�iske telekommunikationssatellitorganisation EUTELSAT,0,17,170011,5,14,3,1704,1704,1984,3/14/1984,2,0
1387,1983,8,806,Forslag til folketingsbeslutning om ret til at producere elektricitet p� vedvarende energianl�g til det offentlige net,0,17,170023,3,23,2,806,806,1984,2/23/1984,2,0
6760,1983,13,1302,Forslag til lov om ændring af lov om social bistand (præcisering af hjælp til uddannelse af unge enlige forsørgere efter § 42).,0,18,51,10,9,5,1302,1302,1984,5/9/1984,1,0
6883,1983,6,602,"Lov om ændring af lov om folkeskolen (bevarelse af små skoler, skolenedlæggelser mv).",0,18,121,19,29,5,602,602,1984,5/29/1984,1,0
6865,1983,1,107,Lov om ændring af merværdiafgiftsloven (ophævelse af afgiftspålæg over for offentlige institutioner).,0,18,103,4,11,5,107,107,1984,5/11/1984,1,0
6814,1983,9,900,Lov om indfødsrets meddelelse.,0,18,52,3,23,2,900,230,1984,2/23/1984,1,0
1820,1983,2,202,"Forslag til folketingsbeslutning om fremme af ligestilling ml k�nnene ved udpegning af medlemmer til offentlige udvalg, n�vn kommissioner m.m",0,17,170089,11,15,3,202,202,1984,3/15/1984,2,0
6775,1983,14,1406,Lov om ændring af lov om individuel boligstøtte.,0,18,13,6,17,5,1406,1406,1984,5/17/1984,1,0
1809,1983,1,107,Forslag til folketingsbeslutning om en reform af skattesystemet,0,17,170082,18,23,3,107,107,1984,3/23/1984,2,0
6894,1983,15,1502,Lov om ændring af lov om valutaforhold mv.,0,18,132,4,25,5,1502,1502,1984,5/25/1984,1,0
6886,1983,6,604,Lov om ændring af lov om Arbejdsgivernes Elevrefusioner.,0,18,124,4,17,5,604,604,1984,5/17/1984,1,0
6802,1983,20,2001,Lov om ændring af lov om kommunal indkomstskat (forenkling af skattedelingsreglerne om ændring af den kommunale udskrivningsprocent for begrænset skattepligtige).,0,18,40,8,20,3,2016,2016,1984,3/20/1984,1,0
1781,1983,7,700,Forslag til folketingsbeslutning om styrkelse af efterforskning og p�tale i milj�sager m.v,0,17,170054,18,28,3,700,700,1984,3/28/1984,2,0
1778,1983,20,2011,Forslag til folketingsbeslutning om sikring aff folketingsmedlemmers parlamentariske immunitet,0,17,170051,18,8,3,2011,2011,1984,3/8/1984,2,0
1367,1983,14,1406,Forslag til folketingsbeslutning om sikring af udlejning af almennyttige boliger og privatejede udlejningsboliger efter sociale hensyn,0,17,170012,11,28,3,1406,1406,1984,3/28/1984,2,0
1822,1983,19,1901,Forslag til folketingsbeslutning om opfordring til at tr�kke aktstykke nr 163 om statsforskrivning til den internationale udviklingssammenslutning tilbage,0,17,170090,0,24,2,1901,1901,1984,2/24/1984,2,0
1786,1983,16,1606,Forslag til folketingsbeslutning vedr produktion og eksport af krigsmateriel,0,17,170059,13,22,3,1606,1606,1984,3/22/1984,2,0
1827,1983,19,1901,Forslag til folketingsbeslutning om en uafh�ngig unders�gelse af forvaltningen af den danske bistand til udviklingslandene,0,17,170092,23,20,3,1901,1901,1984,3/20/1984,2,0
6853,1983,1,107,"Lov om udskrivningsprocenten, reguleringstallet, personfradrag samt skatteloft fra 1985 og om ændring af forskellige skattelove (ændring af reguleringsbestemmelser mv.).",0,18,91,30,17,5,107,107,1984,5/17/1984,1,0
1765,1983,20,2012,Forslag til folketingsbeslutning om offentligg�relse af regnskaber for de politiske partiers indt�gter og udgifter ved offentlige valg,0,17,170038,8,27,3,2012,2012,1984,3/27/1984,2,0
6891,1983,6,601,Lov om ændring af lov om handelshøjskoler og handelshøjskoleafdelinger.,0,18,129,3,16,5,601,601,1984,5/16/1984,1,0
1794,1983,7,700,"Forslag til folketingsbeslutning om en konkret handlingsplan til forebyggelse og bek�mpelse af nitrats og andre n�ringssaltes belastning af grundvand, drikkevand, �er, s�er og n�re havomr�der",0,17,170067,19,27,3,700,700,1984,3/27/1984,2,0
1325,1983,7,700,Folketingsbeslutning om �ndring af bestemmelserne vedr klageadgang til milj�ministeriet og milj�anken�vnet i visse love under milj�ministeriet,0,17,170010,8,20,3,700,700,1984,3/20/1984,2,0
1769,1983,3,322,Forslag til folketingsbeslutning om bevarelse af Diakonissestiftelsens hospital som et aktivt og funktionsdygtigt alment hospital,0,17,170042,0,24,5,322,322,1984,5/24/1984,2,0
6724,1983,5,504,Forslag til lov om frihed for eksklusivaftaler.,0,18,15,17,25,4,504,504,1984,4/25/1984,1,0
353,1983,19,1921,Om situationen i centralamerika,0,17,1711,78,15,3,1914,1914,1984,3/15/1984,3,0
1808,1983,17,1706,Forslag til folketingsbeslutning om etablering af et hybridnet,0,17,170081,34,3,5,1706,1706,1984,5/3/1984,2,0
6834,1983,17,1707,Lov om ændring af fotografiloven.,0,18,72,5,24,5,1707,1707,1984,5/24/1984,1,0
6893,1983,6,602,"Lov om ændring af lov om godkendelse af handelskoler, tekniske skoler samt maskin- og maskinistskoler og tilskud mv. til disse skoler.",0,18,131,5,16,5,602,602,1984,5/16/1984,1,0
6764,1983,5,503,Lov om ændring af lov om arbejdsmarkedsformidling og arbejdsløshedsforsikring mv.(ændring af reguleringsbestemmelser),0,18,2,12,27,3,507,507,1984,3/27/1984,1,0
1788,1983,17,1707,Forslag til folketingsbeslutning om en udvidet produktion og distribution af video og st�tte til nye forskningsinitiativer p� omr�det,0,17,170061,12,27,3,1707,1707,1984,3/27/1984,2,0
6716,1983,20,2002,Forslag til forvaltningslov.,0,18,7,17,29,3,2002,2002,1984,3/29/1984,1,0
1780,1983,2,208,Forslag til folketingsbeslutning om at inddrage visse selskaber under offentlighedsloven,0,17,170053,18,4,4,208,208,1984,4/4/1984,2,0
1399,1983,8,802,Forslag til folketingsbeslutning om oph�r med statstilskud til eldrevne varmepumper,0,17,170029,4,23,3,802,802,1984,3/23/1984,2,0
6725,1983,14,1406,Forslag til lov om ændring af lov om boligbyggeri (styrkelse af beboerdemokrati i det almennyttige byggeri).,0,18,16,21,3,4,1406,1406,1984,4/3/1984,1,0
1309,1983,1,105,Folketingsbeslutning i henhold til grundlovens � 47 med hensyn til statsregnskabet for finans�ret 1981,0,17,170003,2,22,5,105,105,1984,5/22/1984,2,0
122,1983,15,1526,Om eliteidræt,0,17,1709,36,11,4,1526,1526,1984,4/11/1984,4,0
354,1983,16,1605,Om atomvåbenfrizone i Norden,0,17,1712,69,15,3,1605,1605,1984,3/15/1984,3,0
6854,1983,1,107,"Lov om ændring af kildeskatteloven (ægtefællebeskatning, indeholdelse af skat til Grønland).",0,18,92,13,24,4,107,107,1984,4/24/1984,1,0
6856,1983,13,1308,Lov om særlig udbetaling til børnefamilier.,0,18,94,8,30,3,1308,1308,1984,3/30/1984,1,0
1806,1983,7,705,Forslag til folketingsbeslutning om forurening fra motork�ret�jer,0,17,170079,16,3,4,705,705,1984,4/3/1984,2,0
6957,1984,21,2104,Forslag til lov om frit bådeoplæg på offentlige strande og om ændring af lov om naturfredning.,0,19,59,0,22,11,2104,2104,1984,11/22/1984,1,0
2138,1984,5,503,Forslag til folketingsbeslutning om rigsretstiltale i dagpengeskandalen,0,18,180080,6,30,10,507,507,1984,10/30/1984,2,0
6929,1984,14,1400,Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene (skærpede regler for tvangsudlejning af tomme boliger).,0,19,29,2,29,11,1400,1400,1984,11/29/1984,1,0
2064,1984,1,100,Forslag til folketingsbeslutning  om reduktion af statens likviditetsunderskud gennem frivillig folkeopsparing,0,18,180018,7,14,11,100,100,1984,11/14/1984,2,0
1913,1984,19,1901,Folketingsbeslutning om dansk u-landsbistand,0,18,180018,36,17,10,1901,1901,1984,10/17/1984,2,0
7124,1984,1,107,Lov om ændring af lov om lån til betaling af ejendomsskatter og om ændring af ligningsloven.,0,19,143,9,13,12,107,107,1984,12/13/1984,1,0
2177,1984,2,202,Forslag til folketingsbeslutning om forbedrede vilk�r for kvindeforskning,0,18,180119,17,9,10,202,202,1984,10/9/1984,2,0
2158,1984,13,1308,Forslag til folketingsbeslutning om bek�mpelse af ulykker p� legepladser,0,18,180100,16,5,12,1308,1308,1984,12/5/1984,2,0
2080,1984,20,2001,Forslag til folketingsbeslutning  om folkeafstemninger i amstkommuner og kommuner,0,18,180028,23,30,10,2016,2016,1984,10/30/1984,2,0
6928,1984,14,1400,Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene (ændring af huslejenævnest sammensætningg mv).,0,19,28,2,29,11,1400,1400,1984,11/29/1984,1,0
1863,1984,19,1910,Folketingsbeslutning om godkendelse af e stedfortr�der som repr�sentant til Europa-Parlamentet efter den gr�nlandske repr�sentants udtr�den,1,18,180001,1,7,11,1910,1910,1984,11/7/1984,2,0
6987,1984,5,500,Lov om ændring af lov om arbejdsformidling og arbejdsløshedsforsikring mv (statens forskudsudbetalinger af dagpenge og beregning af arbejdsgiverbidrag mv).,0,19,6,10,13,12,500,500,1984,12/13/1984,1,0
7011,1984,21,2105,"Lov om ophævelse af lov om ""Nordisk mineselskab A/S"" mv.",0,19,30,22,30,11,2105,2105,1984,11/30/1984,1,0
2178,1984,2,202,Forslag til folketingsbeslutning om forbedrede vilk�r for kvindeforskningen,0,18,180120,17,16,10,202,202,1984,10/16/1984,2,0
2054,1984,14,1408,Forslag til folketingsbeslutning  om fremskaffelse og finansiering af boliger for �ldre og personer med handicap,0,18,180009,13,30,10,1408,1408,1984,10/30/1984,2,0
370,1984,5,504,Om statens forskudsvise udbetalinger til arbejdsløshedskasserne,0,18,189,55,25,10,504,504,1984,10/25/1984,3,0
6923,1984,14,1406,Forslag til lov om individuel boligstøtte.,0,19,22,0,13,11,1406,1406,1984,11/13/1984,1,0
2156,1984,13,1304,Forslag til folketingsbeslutning om Dansk Hj�lpemiddel Institut,0,18,180098,17,4,10,1304,1304,1984,10/4/1984,2,0
6930,1984,14,1400,Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene (udvidelse af lovens anvendelsesområde).,0,19,30,2,29,11,1400,1400,1984,11/29/1984,1,0
6909,1984,20,2002,Forslag til forvaltningslov.,0,19,5,9,9,10,2002,2002,1984,10/9/1984,1,0
6913,1984,1,107,Forslag til lov om ændring af lov om beskatning af pensionsordninger mv (kapitalforsikring og opsparing i pensionsøjemed for selvstændige erhvervsdrivende og medarbejdende ægtefæller).,0,19,10,16,16,11,107,107,1984,11/16/1984,1,0
137,1984,7,700,Om handlingsplan for nedbringelse af forureningen med næringssalte og organisk stof,0,18,1807,54,13,12,700,700,1984,12/13/1984,4,0
7031,1984,9,900,Lov om indfødsrets meddelelse.,0,19,50,3,1,11,900,230,1984,11/1/1984,1,0
2161,1984,2,202,"Forslag til folketingsbeslutning om fremme af ligestilling ml k�nnene ved udpegning af medlemmer til offentlige udvalg, n�vn, kommissioner mm",0,18,180103,16,6,12,202,202,1984,12/6/1984,2,0
2155,1984,13,1303,Forslag til folketingsbeslutning om tidspunktet for opn�else af pensioniststatus,0,18,180097,0,15,11,1303,1303,1984,11/15/1984,2,0
6973,1984,13,1302,Forslag til lov om ændring af lov om social bistand (ophævelse af varighedsbegrænsningen i § 37).,0,19,76,11,17,10,1302,1302,1984,10/17/1984,1,0
363,1984,16,1602,Om den udenrigs- og sikkerhedspolitiske situation,0,18,182,104,4,10,1602,1602,1984,10/4/1984,3,0
7023,1984,20,2001,lov om ændring af lov om kommunal udligning og generelle tilskud til kommuner og amtskommuner (ændring af tilskud for 1985),0,19,42,28,13,12,2001,2001,1984,12/13/1984,1,0
2059,1984,14,1499,Forslag til folketingsbeslutning  om oprettelse af en sp�rret og beboerkontrolleret vedligeholdelseskonto,0,18,180013,3,14,11,1499,1499,1984,11/14/1984,2,0
2117,1984,10,1002,Forslag til folketingsbeslutning om forbedring af cyklisters sikkerhed i vejkryds,0,18,180059,8,11,12,1002,1002,1984,12/11/1984,2,0
132,1984,9,900,Om den aktuelle flygtningesituation,0,18,1802,58,10,10,900,230,1984,10/10/1984,4,0
2070,1984,16,1602,Forslag til folketingsbeslutning  om uds�ttelse af beslutningen om NATOs doktrin FOFA,0,18,180022,26,21,11,1602,1602,1984,11/21/1984,2,0
7102,1984,15,1526,Lov om ændring af lov om tipning og af lov om landsspil i forbindelse med hestevæddeløb (V6-spil).,0,19,121,8,13,12,1526,1526,1984,12/13/1984,1,0
2162,1984,19,1910,Forslag til folketingsbeslutning om neds�ttelse af en EF-kommission om EF og Danmark,1,18,180104,29,7,11,1910,1910,1984,11/7/1984,2,0
2119,1984,2,208,Forslag til folketingsbeslutning om registrering af sindslidende,0,18,180061,8,23,10,208,208,1984,10/23/1984,2,0
2157,1984,3,323,Forslag til folketingsbeslutning om �ndring af reglerne om ydelse af hj�lpemidler i form af brilleglas og kontaktlinser,0,18,180099,8,15,11,323,336,1984,11/15/1984,2,0
2163,1984,19,1910,Forslag til folketingsbeslutning om forel�ggelse for folketinget af forslag til v�sentlige EF-direktiver der foruds�tter �ndringer i dansk lovgivning,1,18,180105,16,8,11,1910,1910,1984,11/8/1984,2,0
2050,1984,5,503,Forslag til folketingsbeslutning  om �ndring af lov om Arbejdsmarkedets Till�gspension,0,18,180005,6,29,11,503,503,1984,11/29/1984,2,0
7051,1984,15,1521,Lov om statsligt indskud i Finansieringsinstitutter for Industri og Håndværk A/S med henblik på udlån til håndværk og mindre industri.,0,19,70,12,13,12,1521,1521,1984,12/13/1984,1,0
365,1984,16,1602,Om forsvarets ordning i perioden 1985-1987 vedr. NATO,0,18,184,0,4,10,1602,1602,1984,10/4/1984,3,0
7100,1984,1,107,"Lov om ændring af lov om afgift på mineralvand, visse safter samt af læskedrikkoncentrater mv.)",0,19,119,6,11,12,107,107,1984,12/11/1984,1,0
6940,1984,3,332,Forslag til lov om ændring af lov om børnetandpleje.,0,19,41,16,22,11,332,332,1984,11/22/1984,1,0
1870,1984,20,2011,Folketingsbeslutning af folketingets samtykke i henhold til grundlovens � 57,0,18,180003,1,18,10,2011,2011,1984,10/18/1984,2,0
2109,1984,1,108,Forslag til folketingsbeslutning  om en kommunal iv�rks�tterpolitik,0,18,180051,7,3,10,108,108,1984,10/3/1984,2,0
6910,1984,2,208,Forslag til lov om offentlighed i forvaltningen.,0,19,6,9,9,10,208,208,1984,10/9/1984,1,0
6978,1984,5,503,Forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel og om ophævelse af begrænsning af løn under sygdom (ophævelse af karensdage).,0,19,81,8,17,10,507,507,1984,10/17/1984,1,0
7012,1984,21,2105,Lov om etablering af et selskab til varetagelse af kulbrinteaktiviteter i Grønland.,0,19,31,16,30,11,2105,2105,1984,11/30/1984,1,0
6967,1984,15,1502,Forslag til lov om ændring af lov om beskatning af fortjeneste ved afståelse af aktier mv.,0,19,69,5,6,12,1502,1502,1984,12/6/1984,1,0
2121,1984,12,1205,Forslag til folketingsbeslutning om fors�g med afl�nning af de indsatte i f�ngslerne,0,18,180063,16,20,11,1205,1205,1984,11/20/1984,2,0
2139,1984,17,1707,Forslag til folketingsbeslutning om udvidet �konomisk st�tte til de igangv�rende fors�g med lokalradio og lokal-tv,0,18,180081,16,25,10,1707,1707,1984,10/25/1984,2,0
6903,1984,1,107,"Forslag til lov om ændring af forskellige skattelove (ændret overgangsbestemmelse for, hvornår enlige kvinder kan får forhøjet personfradrag).",0,19,73,9,13,12,107,107,1984,12/13/1984,1,0
7088,1984,15,1520,Lov om ændring af ligningsloven (aktiesalg til holdingsselskaber).,0,19,107,27,13,12,1520,1520,1984,12/13/1984,1,0
369,1984,5,503,Om jobskabelsesloven,0,18,188,117,24,10,507,507,1984,10/24/1984,3,0
2072,1984,16,1602,Forslag til folketingsbeslutning  om kontrol med overholdelsen af Danmarks atomv�benfrihed,0,18,180023,14,16,10,1602,1602,1984,10/16/1984,2,0
364,1984,1,103,Om udviklingen i arbejdsløsheden i 1984 og de komemnde år,0,18,183,90,4,10,103,103,1984,10/4/1984,3,0
368,1984,3,325,Om afslutning af den løbende lægekonflikt,0,18,187,27,18,10,325,325,1984,10/18/1984,3,0
374,1984,2,202,Om forberedelse til FNs kvindekonference i Nairobi i 1985,0,18,1813,47,8,12,202,202,1984,12/8/1984,3,0
2098,1984,16,1604,Forslag til folketingsbeslutning  om sikring af civilbefolkningen i en eventuel katastrofe eller krigssituation,0,18,180040,12,28,11,1604,1604,1984,11/28/1984,2,0
2153,1984,14,1401,Forslag til folketingsbeslutning om afb�dning af de skattem�ssige virkninger af �rsregulering pr. 1 april 1984 af ejendommenes kontantv�rdi,0,18,180095,15,30,10,1411,1411,1984,10/30/1984,2,0
134,1984,12,1201,Om polittiet,0,18,1804,47,28,11,1201,1201,1984,11/28/1984,4,0
6933,1984,8,800,Forslag til lov om forbud mod installering af direkte elvarme.,0,19,33,16,8,11,804,804,1984,11/8/1984,1,0
6959,1984,2,299,"Forslag til lov om ekspropriation af del af matr. Nr. 7a, Blovstrød (IBM-byggegrund).",0,19,61,29,2,11,211,211,1984,11/2/1984,1,0
362,1984,5,501,Om sagsbehandling og erstatning i arbedjsskadesager,0,18,181,28,4,10,501,501,1984,10/4/1984,3,0
6966,1984,15,1502,Forslag til lov om ændring af lov om investeringsfonds (begrænsning af adgange til forlods afskrivning på aktiver erhvervet ved overdragelse mellem en person og et selskab mv.).,0,19,68,4,6,11,1502,1502,1984,11/6/1984,1,0
2148,1984,10,1001,Forslag til folketingsbeslutning om f�rgefart,0,18,180090,9,16,10,1001,1001,1984,10/16/1984,2,0
2179,1984,1,104,Forslag til folketingsbeslutning om et pengepolitisk udvalg,0,18,180121,22,4,10,104,104,1984,10/4/1984,2,0
7096,1984,10,1007,Lov om ændring af afskrivningsloven og ligningsloven (skibe).,0,19,115,36,13,12,1007,1007,1984,12/13/1984,1,0
6975,1984,13,1308,Forslag til lov om ændring af lov om social bistand (ændring af betaling for ophold i daginstitutioner).,0,19,78,8,29,11,1308,1308,1984,11/29/1984,1,0
7071,1984,4,402,Lov om tilskud til strukturprojekter for jordbruget.,0,19,90,8,4,12,402,402,1984,12/4/1984,1,0
2145,1984,7,704,Forslag til folketingsbeslutning om bek�mpelsesmidlers brug og sikkerheds- og sundhedsforanstaltninger,0,18,180087,11,11,10,704,704,1984,10/11/1984,2,0
6925,1984,14,1400,Forslag til lov om ændring af lov om midlertidig regulering af boligforholdene (bortfald af kapitalafkast).,0,19,25,2,29,11,1400,1400,1984,11/29/1984,1,0
6931,1984,14,1400,Forslag til lov om ændring af lov om leje (udvidet adgang til etablering af beboerrepræsentation mv).,0,19,31,2,29,11,1400,1400,1984,11/29/1984,1,0
367,1984,14,1403,Om Københavns kommunes økonomiske situation 1984-1990,0,18,186,37,12,10,1403,1403,1984,10/12/1984,3,0
6955,1984,17,1707,Forslag til lov om ændring af lov om film.,0,19,56,14,30,11,1707,1707,1984,11/30/1984,1,0
7048,1984,15,1599,Lov om ændring af lov om statsautoriserede revisorer.,0,19,67,5,30,11,1599,1599,1984,11/30/1984,1,0
7074,1984,4,402,Lov om kapitalstakster.,0,19,93,5,4,12,402,402,1984,12/4/1984,1,0
7075,1984,4,402,Lov om ophævelse af lov om salg af frugt og gartneriprodukter ved frivillig offentlig auktion.,0,19,94,4,4,12,402,402,1984,12/4/1984,1,0
7041,1984,15,1520,Lov om ændring af lov om tilsyn med monopoler og konkurrencebegrænsninger.,0,19,60,27,11,12,1520,1520,1984,12/11/1984,1,0
2052,1984,5,502,Forslag til folketingsbeslutning  om en generel ret for arbejdsl�se til at deltage i undervisning i ledighedsperioden,0,18,180007,17,4,12,502,502,1984,12/4/1984,2,0
6965,1984,1,107,Forslag til lov om ændring af lov om skattefri virksomhedsdannlese (begrænsning af adgangen til at overføre ubenyttede investeringsfondshenlæggelse).,0,19,67,4,6,12,107,107,1984,12/6/1984,1,0
2166,1984,19,1921,Forslag til folketingsbeslutning om en folketingsdelation til mellemamerika,0,18,180108,10,2,11,1914,1914,1984,11/2/1984,2,0
7089,1984,1,107,Lov om ændring af kildeskatteloven (frivillig indbetaling af foreløbig skat).,0,19,108,19,7,12,107,107,1984,12/7/1984,1,0
136,1984,2,208,Om erfaringer i forbindelse med administration af registerlovgivningen,0,18,1806,38,12,12,208,208,1984,12/12/1984,4,0
7001,1984,8,800,Lov om ændring af anlægslov for naturgasforsyning og lov  om varmeforsyning (ændring som følge af oprettelse af Dansk Naturgas A/S).,0,19,20,6,7,12,800,800,1984,12/7/1984,1,0
7084,1984,20,2003,Lov om ændring af lov om postloven.,0,19,103,18,7,12,2003,2003,1984,12/7/1984,1,0
2061,1984,8,801,Forslag til folketingsbeslutning  om offentlig energiplanl�gning uden atomkraft,0,18,180015,24,9,10,801,801,1984,10/9/1984,2,0
7009,1984,16,1608,Lov om ændring af militær retsplejelov.,0,19,28,4,11,12,1608,1608,1984,12/11/1984,1,0
7061,1984,2,207,Lov om folkekirkens økonomi.,0,19,80,12,11,12,210,210,1984,12/11/1984,1,0
7022,1984,20,2001,Lov om ændring af lov om kommunal udligning og generelle tilskud til kommuner og amtskommuner (ændrede vægte for de amtskommunale udgiftsbehovskriterier. Ændring af den vækstkommunale hovedstadsudlign,0,19,41,28,13,12,2001,2001,1984,12/13/1984,1,0
7101,1984,1,107,Lov om ændring af lov om afgift på visse detailspakninger.,0,19,120,6,11,12,107,107,1984,12/11/1984,1,0
2172,1984,6,601,Forslag til folketingsbeslutning om g�ldssanering for nyuddannede,0,18,180114,9,13,12,601,601,1984,12/13/1984,2,0
